"Freq [GHz]","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='2'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='3'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='4'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='5'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='6'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='7'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='8'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='9'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='10'","mag(S(FloquetPort1:1,FloquetPort2:1)) [] - $varyingpermittivity='2'","mag(S(FloquetPort1:1,FloquetPort2:1)) [] - $varyingpermittivity='3'","mag(S(FloquetPort1:1,FloquetPort2:1)) [] - $varyingpermittivity='4'","mag(S(FloquetPort1:1,FloquetPort2:1)) [] - $varyingpermittivity='5'","mag(S(FloquetPort1:1,FloquetPort2:1)) [] - $varyingpermittivity='6'","mag(S(FloquetPort1:1,FloquetPort2:1)) [] - $varyingpermittivity='7'","mag(S(FloquetPort1:1,FloquetPort2:1)) [] - $varyingpermittivity='8'","mag(S(FloquetPort1:1,FloquetPort2:1)) [] - $varyingpermittivity='9'","mag(S(FloquetPort1:1,FloquetPort2:1)) [] - $varyingpermittivity='10'"
1.1,0.171568377387475,0.267959185925219,0.333350741420356,0.381983753715138,0.420204232463836,0.451414824773076,0.477586937212733,0.500004904857696,0.51950943711795,0.985137080220065,0.96343046109797,0.942802886712881,0.924169037722606,0.907424958120055,0.892313578510602,0.878584490926768,0.866022569456662,0.85446472524014
1.11,0.171568940235251,0.267960532569891,0.333351841181557,0.381983360873383,0.420202974762768,0.451414478273538,0.47758787653222,0.50000613245782,0.519511039922011,0.98513804331978,0.96343007269204,0.942802509733558,0.924169200370157,0.907426069634048,0.892314042809908,0.878583981588887,0.866021861416789,0.854463744216696
1.12,0.171569595699796,0.267961954722809,0.333352920977211,0.3819828296504,0.420201702881205,0.451414237452701,0.477589041716637,0.500007479250372,0.519512572060775,0.985139444329314,0.963429661465553,0.942802139616293,0.924169420321841,0.907427192141059,0.892314407762116,0.878583350758361,0.866021084941887,0.854462808034466
1.13,0.171570349811358,0.267963451533628,0.333353971939047,0.381982158781777,0.420200439946236,0.451414118964265,0.47759043209042,0.500008935649641,0.519514001263616,0.985141204243172,0.963429228355482,0.942801778947804,0.924169698036481,0.90742829561701,0.89231466129129,0.878582598625313,0.866020245410354,0.854461936148128
1.14,0.17157120855686,0.267965021446048,0.333354985069321,0.381981348559689,0.420199210902837,0.451414138840275,0.477592042952651,0.500010489596305,0.519515295068496,0.985143249285994,0.963428774395801,0.942801430414567,0.924170033336242,0.907429354296757,0.892314795298291,0.878581727450236,0.86601934962766,0.854461148024355
1.15,0.171572177828978,0.267966662172855,0.333355951342604,0.381980400931159,0.420198042193769,0.451414312175344,0.477593865392634,0.500012126616468,0.519516421498342,0.985145510917971,0.963428300730446,0.942801096776472,0.924170425370162,0.907430346068972,0.89231480487813,0.878580741693407,0.866018405805366,0.854460462781609
1.16,0.17157326337381,0.267968370676729,0.333356861808766,0.381979319577472,0.420196961418912,0.451414652808438,0.477595886168033,0.500013829931884,0.519517349772622,0.985147925818263,0.963427808624927,0.942800780837937,0.924170872583627,0.907431251936677,0.892314687671686,0.878579648113986,0.866017423506957,0.854459898798237
1.17,0.171574470737357,0.267970143157033,0.333357707696445,0.381978109973472,0.420195996976039,0.451415173006862,0.477598087650468,0.500015580622388,0.519518051042333,0.985150435847162,0.963427299476462,0.942800485416735,0.924171372694601,0.907432055544114,0.892314443341165,0.878578455833669,0.866016413560244,0.854459473296376
1.18,0.171575805211041,0.26797197504276,0.333358480516307,0.381976779425633,0.420195177685279,0.451415883157327,0.477600447842878,0.500017357840438,0.519518499135106,0.985152987987802,0.963426774822539,0.942800213310865,0.924171922677394,0.907432742769717,0.892314073157973,0.878577176360404,0.866015387936735,0.85445920191045
1.19,0.171577271776496,0.267973860991783,0.333359172163342,0.381975337087899,0.420194532399756,0.451416791469113,0.47760294047221,0.500019139076625,0.519518671295922,0.98515553426833,0.963426236347785,0.942799967263815,0.924172518754651,0.907433301384159,0.892313579691189,0.878575823568405,0.866014359599106,0.854459098250078
1.2,0.171578875049879,0.26797579489652,0.333359775017469,0.381973793954472,0.420194089605161,0.451417903694442,0.47760553516021,0.500020900473826,0.519518548907881,0.985158031665474,0.963425685889058,0.942799749928572,0.924173156398191,0.907433720771609,0.892312966584476,0.878574413631455,0.86601334231853,0.854459173468073
1.21,0.171580619225964,0.267977769896078,0.33336028204169,0.381972162828893,0.420193877011235,0.451419222871196,0.477608197674096,0.500022617186532,0.519518118176627,0.985160441990557,0.963425125438695,0.942799563830772,0.924173830339202,0.907433991711608,0.892312238409087,0.878572964907426,0.866012350464346,0.854459435844787
1.22,0.171582508022261,0.267979778394906,0.333360686877027,0.381970458268931,0.420193921138391,0.451420749093075,0.477610890257909,0.500024263780768,0.519517370761616,0.985162731759006,0.963424557145836,0.942799411331414,0.924174534588231,0.907434106218265,0.892311400580647,0.878571497772835,0.866011398769119,0.854459890400382
1.23,0.171584544623455,0.267981812087942,0.333360983933508,0.381968696507047,0.420194246902917,0.45142247931216,0.477613572044159,0.500025814668897,0.519516304337213,0.985164872044515,0.963423983315795,0.942799294589531,0.924175262465256,0.907434057432884,0.892310459327529,0.878570034407268,0.866010502072816,0.854460538546626
1.24,0.171586731626419,0.267983861992214,0.333361168476422,0.381966895346378,0.420194877204424,0.451424407178655,0.477616199544163,0.500027244572615,0.519514923066879,0.985166838319023,0.963423406407424,0.942799215525274,0.924176006640054,0.907433839565513,0.892309421698966,0.878568598528499,0.866009675050294,0.854461377789565
1.25,0.17158907098608,0.267985918484785,0.333361236707117,0.381965074032434,0.420195832519399,0.451426522922288,0.477618727214155,0.500028529006479,0.519513237974349,0.985168610279719,0.963422829028473,0.942799175783847,0.924176759182895,0.907433447880482,0.892308295601501,0.87856721508017,0.866008931926829,0.854462401493911
1.26,0.171591563962436,0.26798797134693,0.333361185837609,0.381963253100968,0.420197130504897,0.451428813279523,0.477621108092881,0.50002964477354,0.519511267196772,0.985170171664325,0.963422253928925,0.942799176700716,0.924177511625529,0.907432878720558,0.892307089852991,0.878565909874948,0.866008286186808,0.854463598719081
1.27,0.171594211068992,0.267990009814359,0.333361014158287,0.3819614542027,0.420198785616551,0.451431261470243,0.477623294504946,0.500030570463952,0.519509036106296,0.985171510055947,0.963421683992337,0.94279921926856,0.924178255032217,0.907432129564007,0.892305814244075,0.878564709197038,0.866007750281043,0.854464954135786
1.28,0.171597012022909,0.267992022633261,0.33336072109804,0.381959699905855,0.420200808745229,0.451433847227096,0.477625238822742,0.500031286946953,0.519506577288548,0.98517261667874,0.963421122225195,0.942799304106379,0.924178980080505,0.907431199108657,0.892304479597882,0.878563639368975,0.866007335338379,0.854466448030657
1.29,0.171599965697153,0.267993998121948,0.333360307276142,0.381958013477761,0.420203206876747,0.451436546880044,0.477626894278313,0.500031777846261,0.519503930368779,0.985173486185738,0.963420571744349,0.942799431431196,0.924179677151217,0.907430087376831,0.892303097819672,0.878562726288476,0.866007050887463,0.854468056404789
1.3,0.171603070074929,0.267995924237769,0.333359774545273,0.381956418646982,0.42020598277911,0.451439333498029,0.4776282158151,0.500032029988799,0.519501141679211,0.985174116440141,0.963420035762578,0.942799601032751,0.924180336427055,0.907428795834967,0.892301681929113,0.87856199494205,0.866006904594537,0.85446975117027
1.31,0.171606322206688,0.267997788648983,0.33335912602511,0.381954939347784,0.420209134721782,0.451442177088895,0.477629160968088,0.50003203381673,0.519498263764239,0.985174508291353,0.963419517572363,0.942799812251601,0.924180947999054,0.90742732752178,0.892300246069007,0.878561468902788,0.86600690202307,0.854471500446754
1.32,0.171609718169984,0.267999578811219,0.333358366125938,0.381953599448949,0.420212656231464,0.451445044857909,0.477629690759622,0.500031783753015,0.519495354723457,0.985174665347102,0.963419020527958,0.942800063960972,0.924181501979964,0.90742568717884,0.892298805485359,0.878561169820455,0.86600704642088,0.854473268957977
1.33,0.171613253032467,0.268001282048108,0.333357500561807,0.381952422469262,0.420216535888793,0.451447901524381,0.477629770596923,0.500031278511214,0.519492477396141,0.985174593742908,0.963418548025873,0.942800354552718,0.924181988623553,0.907423881377651,0.892297376474907,0.878561116912545,0.866007338540102,0.854475018525891
1.34,0.171616920818284,0.268002885635666,0.333356536352809,0.381951431282214,0.420220757170253,0.451450709694955,0.477629371156361,0.500030521340868,0.519489698394545,0.985174301910179,0.963418103483876,0.942800681927702,0.924182398448677,0.907421918637571,0.892295976297348,0.878561326465398,0.866007776494969,0.85447670865775
1.35,0.171620714478151,0.268004376889929,0.333355481816096,0.381950647812744,0.420225298339426,0.451453430291247,0.477628469238637,0.50002952020069,0.519487086997167,0.985173800344179,0.963417690318669,0.942801043490866,0.924182722366844,0.907419809529154,0.892294623050729,0.878561811354767,0.8660083556619,0.854478297219196
1.36,0.171624625863368,0.26800574325736,0.333354346545356,0.38195009272902,0.420230132391456,0.451456023028511,0.47762704857845,0.500028287852808,0.519484713916944,0.985173101373068,0.963417311922364,0.942801436151244,0.92418295181191,0.907417566757979,0.89229333550957,0.878562580595335,0.866009068625738,0.854479741184086
1.37,0.171628645704016,0.268006972407481,0.333353141378496,0.38194978513253,0.42023522705435,0.45145844694108,0.47762510059181,0.500026841872506,0.51948264996297,0.985172218929211,0.963416971637935,0.942801856327101,0.924183078870452,0.907415205224388,0.892292132926475,0.878563638928712,0.866009905175365,0.854480997449631
1.38,0.171632763591598,0.268008052327183,0.333351878353398,0.381949742249895,0.420240544850329,0.451460660949383,0.477622625044094,0.500025204569276,0.519480964617775,0.985171168323858,0.963416672733808,0.942802299956363,0.924183096411274,0.907412742055111,0.892291034799002,0.878564986459217,0.866010852351078,0.854482023703366
1.39,0.171636967966338,0.268008971416111,0.333350570651653,0.381949979129998,0.420246043220057,0.451462624462379,0.47761963062215,0.500023402816434,0.519479724555322,0.985169966026313,0.963416418377776,0.94280276251245,0.924182998212459,0.907410196603288,0.892290060604596,0.878566618346425,0.866011894545302,0.85448277932659
1.4,0.171641246109374,0.26800971858255,0.333349232530284,0.381950508350147,0.420251674712077,0.451464298008403,0.477616135394283,0.500021467788168,0.519478992127591,0.985168629448591,0.963416211610423,0.942803239025546,0.9241827790843,0.907407590413983,0.892289229507333,0.878568524562927,0.866013013657265,0.85448322631733
1.41,0.171645584140045,0.268010283339159,0.333347879241554,0.381951339735115,0.420257387239202,0.451465643886552,0.477612167142888,0.500019434604512,0.519478823849849,0.985167176736568,0.963416055318263,0.942803724109354,0.924182434986464,0.907404947152962,0.892288560041027,0.878570689725101,0.866014189301328,0.854483330214507
1.42,0.171649967018474,0.268010655897939,0.333346526941041,0.381952480092932,0.420263124403009,0.451466626830008,0.477607763555685,0.500017341886471,0.519479268916372,0.985165626568509,0.963415952206799,0.942804211993251,0.924181963137673,0.907402292497102,0.892288069774006,0.878573093003826,0.866015399067653,0.854483061004004
1.43,0.17165437855362,0.268010827263775,0.333345192584244,0.381953932971358,0.420268825886891,0.451467214672022,0.477602972263157,0.500015231225246,0.519480367779452,0.985163997961847,0.963415904773699,0.942804696559766,0.924181362116236,0.907399653985535,0.892287774961499,0.878575708121066,0.86601661883282,0.85448239398663
1.44,0.171658801416966,0.268010789325895,0.333343893812094,0.381955698438941,0.420274427917331,0.45146737900472,0.477597850711715,0.50001314657123,0.519482150824886,0.985162310088977,0.963415915282333,0.94280517138723,0.924180631949785,0.907397060831283,0.89228769019206,0.878578503437158,0.866017823117084,0.854481310587785
1.45,0.171663217161989,0.268010534946591,0.333342648825842,0.38195777289452,0.420279863792297,0.451467095820469,0.477592465864372,0.500011133550162,0.519484637176844,0.985160582102778,0.963415985735853,0.942805629797382,0.924179774192599,0.907394543693873,0.89228782803484,0.878581442132299,0.866018985483848,0.854479799088694
1.46,0.171667606249537,0.268010058046531,0.333341476251868,0.381960148908908,0.420285064474756,0.451466346125219,0.477586893723331,0.500009238715429,0.519487833663983,0.985158832972507,0.963416117852069,0.942806064907669,0.924178791988976,0.907392134414069,0.892288198694767,0.8785844824844,0.866020078976036,0.854477855259729
1.47,0.171671948079226,0.268009353686008,0.333340394997083,0.381962815102356,0.420289959248421,0.451465116513135,0.477581218671687,0.500007508747088,0.519491733976896,0.985157081330598,0.963416313039315,0.94280646968793,0.924177690121226,0.907389865712558,0.892288809682832,0.878587578243922,0.866021076583059,0.854475482877303
1.48,0.171676221026934,0.268008418141466,0.333339424095677,0.381965756061204,0.420294476431862,0.451463399691779,0.477575532634565,0.500005989609584,0.519496318044563,0.985155345330881,0.96341657237354,0.942806837021103,0.924176475040917,0.907387770855096,0.892289665508615,0.878590679104788,0.86602195173129,0.854472694107313
1.49,0.171680402488475,0.268007248976673,0.333338582548067,0.381968952296848,0.420298544146195,0.451461194947348,0.477569934063242,0.500004725681414,0.519501551654289,0.985153642518585,0.963416896576829,0.94280715976752,0.924175154882184,0.907385883287196,0.892290767402086,0.878593731268797,0.866022678790172,0.854469509739945
1.5,0.171684468929471,0.268005845107897,0.333337889152993,0.381972380249879,0.420302091130534,0.451458508539786,0.477564526749177,0.500003758871126,0.519507386335862,0.985151989712479,0.963417285997566,0.942807430832348,0.924173739456021,0.907384236242096,0.892292113071391,0.878596678099302,0.8660232335854,0.854465959262972
1.51,0.17168839594147,0.268004206862486,0.333337362333814,0.381976012341881,0.420305047598413,0.451455354018144,0.477559418478321,0.500003127734936,0.519513759526273,0.985150402899359,0.963417740592445,0.942807643235634,0.924172240224667,0.907382862326201,0.892293696502973,0.878599460858233,0.866023593910174,0.854462080763332
1.52,0.171692158304276,0.268002336030265,0.333337019960127,0.381979817076966,0.420307346127473,0.45145175244726,0.477554719539455,0.500002866611951,0.519520595026472,0.985148897141054,0.963418259910523,0.942807790184441,0.92417067025539,0.907381793086794,0.892295507809815,0.878602019518893,0.866023740025025,0.854457920649752
1.53,0.171695730054484,0.268000235907194,0.333336879165933,0.381983759194696,0.420308922573684,0.451447732537741,0.477550541103693,0.500003004793438,0.519527803756286,0.985147486494034,0.963418843079504,0.942807865146443,0.924169044153095,0.907381058567124,0.892297533132974,0.878604293645304,0.866023655136608,0.854453533192517
1.54,0.171699084560151,0.26799791133075,0.333336956165672,0.38198779987552,0.420309717000589,0.451443330672262,0.477546993495418,0.500003565742784,0.51953528480796,0.985146183941603,0.963419488794428,0.942807861924379,0.924167377971535,0.907380686854445,0.892299754600835,0.878606223327348,0.866023325845685,0.854448979880009
1.55,0.171702194601514,0.267995368706548,0.333337266069475,0.381991896999313,0.420309674613167,0.451438590822442,0.477544184377922,0.500004566382728,0.519542926792806,0.985145001338597,0.963420195308933,0.942807774730696,0.924165689102978,0.907380703626844,0.8923021503497,0.878607750159495,0.866022742554652,0.854444328595323
1.56,0.171705032457666,0.267992616025751,0.333337822699122,0.381996005457054,0.420308746685232,0.451433564351896,0.477542216879669,0.50000601646604,0.519550609469351,0.985143949368437,0.963420960429231,0.942807598261712,0.92416399614655,0.907381131704918,0.892304694608382,0.87860881824957,0.866021899825295,0.854439652620174
1.57,0.171707569999018,0.267989662872848,0.333338638406192,0.38200007751501,0.42030689146864,0.451428309702586,0.477541187689431,0.500007918045217,0.519558205635201,0.985143037512297,0.963421781510953,0.942807327770575,0.924162318755617,0.90738199061453,0.892307357848553,0.878609375242859,0.866020796677852,0.854435029477083
1.58,0.171709778785414,0.267986520423442,0.333339723893993,0.382004063230197,0.4203040750721,0.451422891963192,0.477541185150456,0.500010265055743,0.519565583258723,0.985142274030066,0.963422655458957,0.94280695913833,0.924160677464895,0.907383296166959,0.892310107001512,0.878609373345851,0.866019436823172,0.85443053962474
1.59,0.171711630169675,0.267983201431744,0.333341088044884,0.382007910915189,0.420300272297002,0.451417382319936,0.477542287385298,0.500013043026227,0.519572607820705,0.985141665952764,0.963423578730232,0.94280648894234,0.92415909349819,0.907385060062724,0.892312905741024,0.878608770333153,0.866017828820522,0.854426265025095
1.6,0.171713095406361,0.267979720207487,0.333342737754634,0.38201156764967,0.420295467417515,0.45141185739206,0.477544560483865,0.500016228927131,0.519579144830489,0.98514121908592,0.963424547339952,0.942805914521363,0.924157588557951,0.907387289525306,0.892315714830783,0.878607530520543,0.866015986154691,0.854422287604302
1.61,0.171714145765491,0.267976092582087,0.333344677775503,0.382014979835431,0.42028965489214,0.451406398455983,0.477548056787719,0.500019791167911,0.519585062475834,0.985140938023441,0.963425556870769,0.942805234036528,0.924156184598053,0.907389986970828,0.892318492533942,0.878605625686822,0.866013927227067,0.85441868763282
1.62,0.17171475265094,0.267972335863882,0.333346910569725,0.382018093790807,0.420282839994097,0.451401090563992,0.477552813303493,0.500023689750282,0.519590234360998,0.985140826171403,0.963426602485375,0.942804446527533,0.924154903581499,0.907393149719466,0.892321195081097,0.878603035927123,0.866011675256834,0.854415542052924
1.63,0.171714887723202,0.267968468782383,0.333349436175067,0.382020856379886,0.420275039348249,0.451396021565167,0.477558850277639,0.500027876582839,0.519594542283475,0.98514088578111,0.963427678942364,0.942803551963334,0.924153767224959,0.907396769754106,0.892323777192072,0.878599750420523,0.866009258089732,0.854412922784309
1.64,0.171714523026164,0.26796451142151,0.333352252084144,0.382023215671124,0.420266281362832,0.451391281037974,0.477566169963475,0.500032295959637,0.519597878996416,0.985141117990802,0.963428780615393,0.942802551286681,0.924152796732309,0.907400833531284,0.8923261926458,0.878595768095391,0.866006707913494,0.854410895040439
1.65,0.17171363111754,0.267960485141865,0.333355353139107,0.382025121619394,0.420256606545002,0.451386959145751,0.477574755609689,0.500036885202475,0.519600150901311,0.985141522875245,0.96342990151562,0.942801446451832,0.92415201251955,0.907405321849039,0.892328394891687,0.878591098176671,0.866004060880626,0.854409515689736
1.66,0.171712185202559,0.267956412492162,0.333358731443275,0.382026526764855,0.42024606769017,0.451383145427855,0.477584570697128,0.500041575463585,0.519601280613921,0.985142099502483,0.963431035317383,0.942800240454859,0.924151433933682,0.90741020977572,0.892330337694971,0.878585760600457,0.866001356641002,0.854408831696464
1.67,0.17171015927047,0.267952317109992,0.333362376291235,0.382027386941531,0.420234729936235,0.451379927540806,0.477595558447883,0.500046292682292,0.519601209345935,0.985142845996932,0.963432175387042,0.942798937355976,0.924151078968319,0.907415466643195,0.89233197580775,0.878579786282598,0.865998637788398,0.854408878676376
1.68,0.171707528233442,0.267948223612197,0.333366274118808,0.382027661987932,0.420222670675184,0.451377389965045,0.477607641627312,0.500050958686001,0.519599899045435,0.985143759608011,0.963433314814902,0.942797542293362,0.924150963978977,0.907421056107249,0.892333265656743,0.878573217229751,0.865995949226878,0.854409679601573
1.69,0.171704268067349,0.267944157475164,0.33337040847419,0.382027316451678,0.420209979316012,0.451375612694148,0.477620722655959,0.500055492422678,0.519597334240976,0.985144836783453,0.963434446450105,0.942796061488043,0.924151103401118,0.907426936277221,0.892334166038227,0.878566106483249,0.865993337464693,0.854411243687898
1.7,0.171700355953968,0.267940144905454,0.333374760011453,0.382026320279714,0.420196756894609,0.451374669924288,0.477634684044126,0.500059811308786,0.519593523537055,0.985146073246445,0.963435562938346,0.94279450223942,0.924151509474142,0.907433059916197,0.892334638810143,0.878558517888331,0.865990849844952,0.854413565496083
1.71,0.171695770424055,0.26793621270124,0.333379306507418,0.382024649485446,0.420183115528074,0.45137462876249,0.477649389157434,0.50006383267369,0.519588500712897,0.985147464075694,0.96343665676226,0.94279287291111,0.924152191974616,0.907439374712209,0.89233464957111,0.878550525683699,0.865988533723934,0.854416624275343
1.72,0.171690491500752,0.267932388105086,0.333384022902774,0.382022286783972,0.420169177712809,0.451375547972755,0.47766468331692,0.50006747527864,0.519582325381858,0.985149003787568,0.963437720284301,0.942791182906853,0.924153157962079,0.907445823620159,0.892334168315846,0.878542213908935,0.865986435609359,0.854420383574601
1.73,0.171684500842773,0.267928698648702,0.333388881368093,0.382019222186502,0.420155075467814,0.451377476779411,0.477680395232271,0.500070660885947,0.51957508317529,0.985150686419396,0.963438745791895,0.942789442636292,0.924154411540796,0.907452345273211,0.892333170056521,0.878533675630096,0.865984600272217,0.854424791142613
1.74,0.171677781886786,0.267925171990353,0.333393851395235,0.382015453545132,0.420140949326627,0.451380453747037,0.477696338761644,0.500073315851718,0.519566885422321,0.985152505613077,0.963439725544658,0.942787663470521,0.924155953640799,0.90745887446164,0.892331635399683,0.878525011986655,0.865983069846805,0.854429779133506
1.75,0.171670319988389,0.267921835745673,0.333398899914411,0.382010987039261,0.420126947183494,0.45138450575606,0.47771231498632,0.500075372713718,0.519557868305688,0.985154454698112,0.963440651823423,0.9427858576874,0.924157781821543,0.907465342676192,0.892329551068698,0.878516331065906,0.865981882934612,0.854435264629093
1.76,0.171662102561079,0.267918717312714,0.33340399143695,0.382005837595219,0.420113223001438,0.451389647092583,0.47772811458316,0.500076771744598,0.519548191483257,0.98515652677322,0.963441516980806,0.942784038406669,0.924159890101381,0.907471678712149,0.89232691036205,0.878507746613937,0.865981073728213,0.854441150483632
1.77,0.171653119212598,0.267915843692111,0.33340908822367,0.382000029231072,0.420099935391984,0.451395878670196,0.47774352047264,0.500077462439908,0.519538036175145,0.985158714785704,0.96344231349304,0.942782219515067,0.924162268816024,0.9074778093295,0.892323713538474,0.878499376595263,0.865980671171808,0.854447326490533
1.78,0.171643361878012,0.267913241303314,0.333414150478534,0.38199359531905,0.420087246078269,0.451403187400415,0.477758310715114,0.500077404910108,0.519527602727155,0.985161011607792,0.963443034012765,0.942780415581654,0.924164904508832,0.907483659963736,0.892319968120615,0.878491341616104,0.865980698175107,0.854453670864247
1.79,0.171632824948912,0.267910935797883,0.333419136567182,0.38198657875865,0.420075318255222,0.451411545727038,0.477772261623039,0.500076571146143,0.51951710767242,0.98516341010917,0.963443671422462,0.942778641763714,0.924167779855811,0.907489155481069,0.892315689109781,0.878483763229125,0.86598117089701,0.854460052023885
1.8,0.17162150539808,0.26790895187092,0.333424003259826,0.381979032054213,0.420064314862225,0.451420911338071,0.477785151052207,0.500074946129173,0.519506780324429,0.985165903224998,0.963444218888192,0.942776913703648,0.924170873627749,0.907494220971086,0.892310899105371,0.878476762140113,0.865982098115124,0.854466330658547
1.81,0.171609402898998,0.267907313071732,0.333428705998038,0.381971017291547,0.420054396785336,0.451431227067011,0.477796761830652,0.500072528756715,0.519496858945766,0.985168484018742,0.963444669913308,0.942775247417394,0.924174160691795,0.907498782569226,0.892305628323682,0.878470456339507,0.865983480696275,0.854472362047748
1.82,0.171596519939553,0.267906041614901,0.33343319918501,0.38196260600914,0.420045721007596,0.451442420993102,0.477806885279952,0.50006933255973,0.519487586547757,0.985171145739187,0.963445018391782,0.942773659174977,0.924177612054415,0.907502768300813,0.892299914512045,0.878464959183937,0.865985311182004,0.854477998603986
1.83,0.171582861929314,0.267905158192936,0.333437436499072,0.381953878960446,0.42003843872717,0.451454406747911,0.477815324780102,0.500065386188115,0.519479206386359,0.985173881871074,0.963445258660772,0.942772165373903,0.924181194947325,0.90750610893788,0.892293802755545,0.878460377454834,0.865987573501741,0.85448309259842
1.84,0.171568437299761,0.267904681791763,0.333441371230518,0.381944925764851,0.420032693464127,0.451467084032948,0.477821899326195,0.500060733645516,0.519471957228988,0.985176686178851,0.96344538555208,0.942770782406173,0.924184872957661,0.907508738859548,0.892287345175024,0.878456809422772,0.865990242824478,0.854487499025151
1.85,0.171553257596847,0.267904629510303,0.33344495664205,0.381935844446043,0.420028619177448,0.451480339350395,0.477826447022736,0.500055434258399,0.519466068475203,0.985179552743093,0.963445394442116,0.942769526519799,0.924188606203211,0.907510596906365,0.892280600516489,0.878454342947427,0.865993285557866,0.854491078554619
1.86,0.171537337565301,0.267905016385435,0.333448146353451,0.381926740857694,0.420026338414419,0.451494046946107,0.477828828459735,0.500049562368778,0.519461755221011,0.985182475989227,0.963445281299976,0.942768413675759,0.92419235155311,0.90751162721876,0.892273633633582,0.878453053643857,0.86599665950131,0.854493700522465
1.87,0.171520695224096,0.267905855223646,0.333450894751199,0.381917727997605,0.420025960514832,0.451508069961109,0.477828929913756,0.500043206744794,0.519459213361919,0.985185450708237,0.963445042733302,0.942767459401418,0.924196062893986,0.907511780049591,0.892266514866294,0.878453003146202,0.866000314157387,0.854495245896936
1.88,0.171503351932509,0.267907156440691,0.333453157423579,0.381908925212699,0.420027579892492,0.451522261784704,0.477826666316921,0.500036469708472,0.519458614833446,0.985188472069149,0.963444676031493,0.942766678641499,0.924199691441004,0.907511012540743,0.892259319320626,0.878454237499837,0.866004191202911,0.85449561016555
1.89,0.171485332446246,0.267908927910593,0.333454891621268,0.381900457298522,0.420031274416302,0.451536467599254,0.477821983937535,0.500029465985253,0.519460103089533,0.985191535623107,0.963444179205943,0.942766085607751,0.924203186092835,0.907509289453762,0.892252126055411,0.878456785712458,0.866008225118584,0.854494706080539
1.9,0.171466664963108,0.267911174825279,0.333456056742203,0.381892453498148,0.420037103912698,0.451550526103575,0.47781486271758,0.50002232128525,0.51946378891907,0.985194637299003,0.963443551026926,0.942765693628513,0.924206493829027,0.907506583844727,0.892245017184005,0.878460658493591,0.866012343972913,0.854492466202496
1.91,0.171447381157724,0.267913899566191,0.333456614837782,0.381885046406632,0.420045108810529,0.451564271398818,0.477805318214783,0.500015170631486,0.519469746698403,0.985197773390636,0.963442791056771,0.942765514999422,0.924209560147771,0.907502877673829,0.892238076899934,0.878465847210436,0.866016470353437,0.854488845182827
1.92,0.171427516204883,0.26791710158915,0.333456531135054,0.381878370788341,0.420055308948446,0.45157753501777,0.477793403100411,0.500008156455541,0.519478011173353,0.985200940535494,0.963441899678994,0.942765560836535,0.924212329541532,0.907498162340543,0.89223139043694,0.878472323086008,0.866020522435129,0.854483821727973
