"Freq [GHz]","dB(S(1,1)) []","dB(S(1,2)) []"
3.70857142857143,-12.7433454342114,-0.64083212341574
3.71428571428571,-12.6425807926707,-0.646950704030429
3.72,-12.5458507204338,-0.652944474504572
3.72571428571429,-12.4532119962865,-0.658798973972159
3.73142857142857,-12.3647054167628,-0.664500641883789
3.73714285714286,-12.2803557730493,-0.670036909126711
3.74285714285714,-12.2001718805833,-0.675396280318802
3.74857142857143,-12.1241466743546,-0.680568406788512
3.75428571428571,-12.0522573809736,-0.685544149850402
3.76,-11.9844657762427,-0.690315634082348
3.76571428571429,-11.9207185343883,-0.694876290401106
3.77142857142857,-11.8609476723668,-0.699220888824307
3.77714285714286,-11.8050710898729,-0.703345560895639
3.78285714285714,-11.7529932029502,-0.707247811841334
3.78857142857143,-11.7046056665193,-0.710926522620452
3.79428571428571,-11.6597881788096,-0.714381942130663
3.8,-11.6184093586419,-0.717615669937157
3.80571428571429,-11.5803276848502,-0.720630630004906
3.81142857142857,-11.5453924858598,-0.723431036036534
3.81714285714286,-11.5134449665923,-0.72602234914539
3.82285714285714,-11.4843192594391,-0.728411228729404
3.82857142857143,-11.4578434860099,-0.730605477551735
3.83428571428571,-11.4338408167129,-0.732613982176026
3.84,-11.412130515889,-0.734446650048624
3.84571428571429,-11.3925289611826,-0.736114344659385
3.85142857142857,-11.3748506270073,-0.737628820345313
3.85714285714286,-11.3589090233218,-0.739002658425593
3.86285714285714,-11.3445175823923,-0.740249206464151
3.86857142857143,-11.3314904877497,-0.741382522548177
3.87428571428571,-11.3196434410908,-0.742417326540964
3.88,-11.3087943643795,-0.743368960314066
3.88571428571429,-11.2987640358576,-0.744253358983498
3.89142857142857,-11.2893766600156,-0.745087035165408
3.89714285714286,-11.2804603728121,-0.74588707822671
3.90285714285714,-11.2718476845231,-0.746671170433635
3.90857142857143,-11.263375863553,-0.747457621796205
3.91428571428571,-11.2548872653422,-0.748265425265616
3.92,-11.2462296111516,-0.749114333769105
3.92571428571429,-11.2372562220085,-0.750024960355677
3.93142857142857,-11.2278262134541,-0.751018902483116
3.93714285714286,-11.2178046569647,-0.752118891195345
3.94285714285714,-11.2070627140197,-0.753348965623247
3.94857142857143,-11.1954777487898,-0.75473467288807
3.95428571428571,-11.1829334253185,-0.756303293095003
3.96,-11.1693197948911,-0.75808408867446
3.96571428571429,-11.1545333790378,-0.760108576856427
3.97142857142857,-11.1384772533157,-0.762410823554613
3.97714285714286,-11.1210611366754,-0.765027756382294
3.98285714285714,-11.1022014908436,-0.767999493934543
3.98857142857143,-11.0818216337684,-0.771369687843717
3.99428571428571,-11.0598518707752,-0.775185873461728
4,-11.0362296466781,-0.779499824348015
4.00571428571429,-11.004303231979,-0.783219680090459
4.01142857142857,-10.9693372193086,-0.787318336678297
4.01714285714286,-10.931432351463,-0.791785024917222
