"Freq [GHz]","dB(S(1,1)) []","dB(S(1,2)) []"
3.50857142857143,-6.27420891943771,-6.18503386165558
3.51428571428571,-6.2662829580207,-6.19219808486168
3.52,-6.25842165295114,-6.19904426829256
3.52571428571429,-6.25065240139057,-6.20554984002075
3.53142857142857,-6.24300182926722,-6.21169361072916
3.53714285714286,-6.2354957414638,-6.21745582642531
3.54285714285714,-6.22815907799671,-6.22281821522719
3.54857142857143,-6.22101587562171,-6.22776402830922
3.55428571428571,-6.21408923429078,-6.23227807510604
3.56,-6.20740128787147,-6.23634675287809
3.56571428571429,-6.20097317856156,-6.23995807075885
3.57142857142857,-6.19482503442979,-6.24310166840133
3.57714285714286,-6.18897594954503,-6.24576882934774
3.58285714285714,-6.18344396617891,-6.24795248925367
3.58857142857143,-6.17824605859319,-6.24964723908718
3.59428571428571,-6.17339811796887,-6.25084932343698
3.6,-6.16891493806075,-6.25155663405342
3.60571428571429,-6.16481020121153,-6.2517686987465
3.61142857142857,-6.16109646440249,-6.25148666577091
3.61714285714286,-6.15778514505866,-6.25071328381602
3.62285714285714,-6.15488650638184,-6.24945287772798
3.62857142857143,-6.15240964202762,-6.24771132008219
3.63428571428571,-6.15036246000046,-6.24549599873424
3.64,-6.14875166568334,-6.24281578046764
3.64571428571429,-6.14758274398064,-6.23968097086887
3.65142857142857,-6.14685994059971,-6.23610327055663
3.65714285714286,-6.14658624255222,-6.23209572789869
3.66285714285714,-6.14676335801314,-6.22767268835711
3.66857142857143,-6.14739169572709,-6.22284974060543
3.67428571428571,-6.14847034420752,-6.21764365957308
3.68,-6.14999705102896,-6.21207234657827
3.68571428571429,-6.15196820256808,-6.20615476672301
3.69142857142857,-6.15437880460378,-6.19991088373775
3.69714285714286,-6.15722246423107,-6.19336159246589
3.70285714285714,-6.16049137360826,-6.18652864920677
3.70857142857143,-6.16417629609252,-6.1794346001366
3.71428571428571,-6.16826655537121,-6.17210270804891
3.72,-6.17275002823688,-6.16455687766947
3.72571428571429,-6.17761314168721,-6.15682157981432
3.73142857142857,-6.18284087506974,-6.14892177467897
3.73714285714286,-6.18841676800885,-6.14088283455799
3.74285714285714,-6.19432293487014,-6.13273046630837
3.74857142857143,-6.20054008652849,-6.12449063388773
3.75428571428571,-6.20704756020132,-6.11618948130691
3.76,-6.21382335809016,-6.1078532563468
3.76571428571429,-6.22084419555359,-6.09950823540134
3.77142857142857,-6.22808555948373,-6.09118064980983
