"Freq [GHz]","re(Zo(1)) []"
3.03428571428571,49.9095770304114
3.04,49.909615591914
3.04571428571429,49.9096581707854
3.05142857142857,49.909704775674
3.05714285714286,49.9097554151618
3.06285714285714,49.9098100977641
3.06857142857143,49.9098688319296
3.07428571428571,49.9099316260401
3.08,49.9099984884104
3.08571428571429,49.9100694272885
3.09142857142857,49.9101444508552
3.09714285714286,49.9102235672242
3.10285714285714,49.910306784442
3.10857142857143,49.9103941104875
3.11428571428571,49.9104855532726
3.12,49.9105811206414
3.12571428571429,49.9106808203707
3.13142857142857,49.9107846601694
3.13714285714286,49.9108926476789
3.14285714285714,49.9110047904728
3.14857142857143,49.9111210960569
3.15428571428571,49.9112415718691
3.16,49.9113662252794
3.16571428571429,49.9114950635895
3.17142857142857,49.9116280940336
3.17714285714286,49.9117653237772
3.18285714285714,49.911906759918
