"lumpcapacitance [pF]","lumpinductance [nH]","Freq [GHz]","ang_deg(S(1,1)) [deg]"
0,20,3.50285714285714,69.1496162819092
0,20,3.50857142857143,65.7599856527876
0,20,3.51428571428571,62.3773281493001
0,20,3.52,59.0014479930322
0,20,3.52571428571429,55.63212875981
0,20,3.53142857142857,52.2691344149412
0,20,3.53714285714286,48.9122103735247
0,20,3.54285714285714,45.5610845804455
0,20,3.54857142857143,42.2154686049515
0,20,3.55428571428571,38.8750587454775
0,20,3.56,35.5395371404981
0,20,3.56571428571429,32.2085728819974
0,20,3.57142857142857,28.8818231282733
0,20,3.57714285714286,25.5589342134362
0,20,3.58285714285714,22.2395427513572
0,20,3.58857142857143,18.9232767320284
0,20,3.59428571428571,15.6097566089771
0,20,3.6,12.2985963763631
0,20,3.60571428571429,8.98940463505724
0,20,3.61142857142857,5.68178564697214
0,20,3.61714285714286,2.37534037737654
0,20,3.62285714285714,-0.93033247485616
0,20,3.62857142857143,-4.23563545910137
0,20,3.63428571428571,-7.54097136649064
0,20,3.64,-10.846742234835
0,20,3.64571428571429,-14.1533483642589
0,20,3.65142857142857,-17.4611873430599
0,20,3.65714285714286,-20.7706530830572
0,20,3.66285714285714,-24.0821348636458
0,20,3.66857142857143,-27.3960163839716
0,20,3.67428571428571,-30.712674822331
0,20,3.68,-34.0324799022905
0,20,3.68571428571429,-37.3557929647359
0,20,3.69142857142857,-40.6829660454426
0,20,3.69714285714286,-44.0143409576845
0,20,3.70285714285714,-47.3502483794958
0,20,3.70857142857143,-50.6910069455725
0,20,3.71428571428571,-54.0369223436186
0,20,3.72,-57.3882864154925
0,20,3.72571428571429,-60.745376263349
0,20,3.73142857142857,-64.1084533614986
0,20,3.73714285714286,-67.4777626747412
0,20,3.74285714285714,-70.8535317841573
0,20,3.74857142857143,-74.2359700218244
0,20,3.75428571428571,-77.6252676158284
0,20,3.76,-81.021594847613
0,20,3.76571428571429,-84.4251012235956
0,20,3.77142857142857,-87.8359146636099
0,20,3.77714285714286,-91.2541407087977
0,20,3.78285714285714,-94.679861751863
0,20,3.78857142857143,-98.1131362930957
0,20,3.79428571428571,-101.553998225488
0,20,3.8,-105.002456152933
0,20,3.80571428571429,-108.458492745324
0,20,3.81142857142857,-111.922064134971
0,20,3.81714285714286,-115.393099358708
0,20,3.82285714285714,-118.871499850253
0,20,3.82857142857143,-122.357138987709
0,20,3.83428571428571,-125.849861700888
0,20,3.84,-129.349484143518
0,20,3.84571428571429,-132.855793435076
0,20,3.85142857142857,-136.368547477218
0,20,3.85714285714286,-139.887474849507
0,20,3.86285714285714,-143.412274788937
0,20,3.86857142857143,-146.942617257729
0,20,3.87428571428571,-150.478143103263
0,20,3.88,-154.018464313966
0,20,3.88571428571429,-157.563164374207
0,20,3.89142857142857,-161.111798721035
0,20,3.89714285714286,-164.663895304826
0,20,3.90285714285714,-168.218955255245
0,20,3.90857142857143,-171.776453653463
0,20,3.91428571428571,-175.335840410413
0,20,3.92,-178.896541250526
0,20,3.92571428571429,177.542041200933
0,20,3.93142857142857,173.98052622927
0,20,3.93714285714286,170.419553743991
0,20,3.94285714285714,166.859782899027
0,20,3.94857142857143,163.301890624608
0,20,3.95428571428571,159.746570077032
0,20,3.96,156.194529013048
0,20,3.96571428571429,152.646488096704
0,20,3.97142857142857,149.103179146928
0,20,3.97714285714286,145.565343334926
0,20,3.98285714285714,142.033729341075
0,20,3.98857142857143,138.509091481181
0,20,3.99428571428571,134.992187812726
0,20,4,131.483778231525
0,20,4.00571428571429,127.972445822779
0,20,4.01142857142857,124.463913378891
0,20,4.01714285714286,120.958753255648
0,20,4.02285714285714,117.457494213144
0,20,4.02857142857143,113.960620985187
0,20,4.03428571428571,110.468574065315
0,20,4.04,106.981749698481
0,20,4.04571428571429,103.500500066883
0,20,4.05142857142857,100.025133657256
0,20,4.05714285714286,96.5559157965839
0,20,4.06285714285714,93.0930693428482
0,20,4.06857142857143,89.6367755169912
0,20,4.07428571428571,86.1871748626454
0,20,4.08,82.7443683198989
0,20,4.08571428571429,79.3084184000612
0,20,4.09142857142857,75.8793504484415
0,20,4.09714285714286,72.4571539828637
0,20,4.10285714285714,69.0417840962396
0,20,4.10857142857143,65.6331629119744
0,20,4.11428571428571,62.2311810820137
0,20,4.12,58.8356993177323
0,20,4.12571428571429,55.4465499450193
0,20,4.13142857142857,52.0635384753714
0,20,4.13714285714286,48.686445185812
0,20,4.14285714285714,45.3150267012441
0,20,4.14857142857143,41.9490175734264
0,20,4.15428571428571,38.5881318518146
0,20,4.16,35.2320646418927
0,20,4.16571428571429,31.8804936476541
0,20,4.17142857142857,28.533080695222
0,20,4.17714285714286,25.1894732353932
0,20,4.18285714285714,21.8493058234632
0,20,4.18857142857143,18.5122015749765
0,20,4.19428571428571,15.1777735968435
0,20,4.2,11.8456263932956
0,20,4.20571428571429,8.51535724687697
0,20,4.21142857142857,5.1865575746585
0,20,4.21714285714286,1.85881426029011
0,20,4.22285714285714,-1.46828903725057
0,20,4.22857142857143,-4.79517059744225
0,20,4.23428571428571,-8.12224937330107
0,20,4.24,-11.4499437468619
0,20,4.24571428571429,-14.778670303752
0,20,4.25142857142857,-18.1088426259246
0,20,4.25714285714286,-21.440870101485
0,20,4.26285714285714,-24.7751567506479
0,20,4.26857142857143,-28.1121000672252
0,20,4.27428571428571,-31.4520898749004
0,20,4.28,-34.7955071981483
0,20,4.28571428571429,-38.1427231475148
0,20,4.29142857142857,-41.4940978196307
0,20,4.29714285714286,-44.8499792123848
0,20,4.30285714285714,-48.2107021560695
0,20,4.30857142857143,-51.5765872618266
0,20,4.31428571428571,-54.9479398888078
0,20,4.32,-58.3250491321893
0,20,4.32571428571429,-61.708186834223
0,20,4.33142857142857,-65.0976066212351
0,20,4.33714285714286,-68.4935429696645
0,20,4.34285714285714,-71.8962103046545
0,20,4.34857142857143,-75.3058021352586
0,20,4.35428571428571,-78.7224902304012
0,20,4.36,-82.1464238404015
0,20,4.36571428571429,-85.5777289688334
0,20,4.37142857142857,-89.0165077000786
0,20,4.37714285714286,-92.4628375879413
0,20,4.38285714285714,-95.9167711108757
0,20,4.38857142857143,-99.3783351996728
0,20,4.39428571428572,-102.847530843179
0,20,4.4,-106.324332777906
0,20,4.40571428571429,-109.808689267083
0,20,4.41142857142857,-113.300521974465
0,20,4.41714285714286,-116.799725938193
0,20,4.42285714285714,-120.306169649243
0,20,4.42857142857143,-123.819695238919
0,20,4.43428571428572,-127.34011877893
0,20,4.44,-130.867230697235
0,20,4.44571428571429,-134.400796311944
0,20,4.45142857142857,-137.940556484689
0,20,4.45714285714286,-141.486228394249
0,20,4.46285714285714,-145.037506429879
0,20,4.46857142857143,-148.594063203209
0,20,4.47428571428572,-152.15555067609
0,20,4.48,-155.721601401105
0,20,4.48571428571429,-159.291829870104
0,20,4.49142857142857,-162.865833965059
0,20,4.49714285714286,-166.443196504738
0,20,4.50285714285714,-170.023486879267
0,20,4.50857142857143,-173.606262764148
0,20,4.51428571428572,-177.191071903995
0,20,4.52,179.222546044176
0,20,4.52571428571429,175.635057619188
0,20,4.53142857142857,172.046933627088
0,20,4.53714285714286,168.45864718755
0,20,4.54285714285714,164.870671767799
0,20,4.54857142857143,161.283479216317
0,20,4.55428571428572,157.697537809015
0,20,4.56,154.11331032006
0,20,4.56571428571429,150.531252129487
0,20,4.57142857142857,146.951809379323
0,20,4.57714285714286,143.375417189174
0,20,4.58285714285714,139.802497941912
0,20,4.58857142857143,136.233459648949
0,20,4.59428571428572,132.6686944041
0,20,4.6,129.108576933734
0,20,4.60571428571429,125.553463250171
0,20,4.61142857142857,122.00368941417
0,20,4.61714285714286,118.459570411123
0,20,4.62285714285714,114.921399144779
0,20,4.62857142857143,111.389445550905
0,20,4.63428571428572,107.863955832563
0,20,4.64,104.345151817364
0,20,4.64571428571429,100.833230436283
0,20,4.65142857142857,97.3283633226868
0,20,4.65714285714286,93.8306965291982
0,20,4.66285714285714,90.3403503595755
0,20,4.66857142857143,86.8574193117158
0,20,4.67428571428572,83.3819721276726
0,20,4.68,79.9140519457403
0,20,4.68571428571429,76.4536765494337
0,20,4.69142857142857,73.0008387078544
0,20,4.69714285714286,69.555506601491
0,20,4.70285714285714,66.1176243276547
0,20,4.70857142857143,62.6871124792953
0,20,4.71428571428572,59.2638687912923
0,20,4.72,55.847768848037
0,20,4.72571428571429,52.4386668464348
0,20,4.73142857142857,49.0363964086193
0,20,4.73714285714286,45.6407714386522
0,20,4.74285714285714,42.2515870180846
0,20,4.74857142857143,38.8686203351293
0,20,4.75428571428572,35.4916316428753
0,20,4.76,32.1203652419625
0,20,4.76571428571429,28.7545504836624
0,20,4.77142857142857,25.3939027896426
0,20,4.77714285714286,22.0381246848233
0,20,4.78285714285714,18.6869068403899
0,20,4.78857142857143,15.3399291239682
0,20,4.79428571428572,11.9968616546596
0,20,4.8,8.65736586057872
0,20,4.80571428571429,5.32109553702774
0,20,4.81142857142857,1.9876979036779
0,20,4.81714285714286,-1.34318534083656
0,20,4.82285714285714,-4.67191696798455
0,20,4.82857142857143,-7.99886317333151
0,20,4.83428571428572,-11.3243925362028
0,20,4.84,-14.6488749859746
0,20,4.84571428571429,-17.972680775646
0,20,4.85142857142857,-21.29617946329
0,20,4.85714285714286,-24.6197389021404
0,20,4.86285714285714,-27.9437242397396
0,20,4.86857142857143,-31.2684969269622
0,20,4.87428571428572,-34.5944137373958
0,20,4.88,-37.9218257979667
0,20,4.88571428571429,-41.2510776315721
0,20,4.89142857142857,-44.5825062126164
0,20,4.89714285714286,-47.9164400366597
0,20,4.90285714285714,-51.2531982052347
0,20,4.90857142857143,-54.5930895274174
0,20,4.91428571428572,-57.9364116395409
0,20,4.92,-61.2834501449823
0,20,4.92571428571429,-64.6344777759256
0,20,4.93142857142857,-67.989753579231
0,20,4.93714285714286,-71.3495221289372
0,20,4.94285714285714,-74.7140127678068
0,20,4.94857142857143,-78.0834388809012
0,20,4.95428571428572,-81.4579972039756
0,20,4.96,-84.8378671700034
0,20,4.96571428571429,-88.223210297091
0,20,4.97142857142857,-91.6141696211731
0,20,4.97714285714286,-95.010869177199
0,20,4.98285714285714,-98.4134135322721
0,20,4.98857142857143,-101.82188737462
0,20,4.99428571428571,-105.236355161891
0,20,5,-108.656860832633
0,20,5.00571428571429,-112.083427584345
0,20,5.01142857142857,-115.516057721681
0,20,5.01714285714286,-118.954732578038
0,20,5.02285714285714,-122.399412513477
0,20,5.02857142857143,-125.850036991886
0,20,5.03428571428571,-129.306524739609
0,20,5.04,-132.768773987743
0,20,5.04571428571429,-136.236662799512
0,20,5.05142857142857,-139.710049483939
0,20,5.05714285714286,-143.188773096323
0,20,5.06285714285714,-146.672654025453
0,20,5.06857142857143,-150.161494667063
0,20,5.07428571428571,-153.655080182117
0,20,5.08,-157.153179338184
0,20,5.08571428571429,-160.655545431154
0,20,5.09142857142857,-164.161917284187
0,20,5.09714285714286,-167.67202031993
0,20,5.10285714285714,-171.185567701386
0,20,5.10857142857143,-174.702261536376
0,20,5.11428571428571,-178.221794139651
0,20,5.12,178.256150653511
0,20,5.12571428571429,174.731896129232
0,20,5.13142857142857,171.205771299611
0,20,5.13714285714286,167.678109477669
0,20,5.14285714285714,164.149246830659
0,20,5.14857142857143,160.619520919812
0,20,5.15428571428571,157.089269234978
0,20,5.16,153.558827732405
0,20,5.16571428571429,150.028529384185
0,20,5.17142857142857,146.498702747486
0,20,5.17714285714286,142.969670561704
0,20,5.18285714285714,139.441748381401
0,20,5.18857142857143,135.91524325235
0,20,5.19428571428571,132.39045243793
0,20,5.2,128.867662202254
0,20,5.20571428571429,125.347146656302
0,20,5.21142857142857,121.829166672378
0,20,5.21714285714286,118.31396887184
0,20,5.22285714285714,114.801784690412
0,20,5.22857142857143,111.292829524514
0,20,5.23428571428571,107.787301961731
0,20,5.24,104.285383097468
0,20,5.24571428571429,100.787235939617
0,20,5.25142857142857,97.2930049020167
0,20,5.25714285714286,93.8028153871408
0,20,5.26285714285714,90.3167734578145
0,20,5.26857142857143,86.8349655970443
0,20,5.27428571428571,83.3574585548323
0,20,5.28,79.8842992800315
0,20,5.28571428571429,76.4155149352555
0,20,5.29142857142857,72.9511129921285
0,20,5.29714285714286,69.49108140411
0,20,5.30285714285714,66.0353888537837
0,20,5.30857142857143,62.583985071163
0,20,5.31428571428571,59.1368012196532
0,20,5.32,55.6937503458718
0,20,5.32571428571429,52.2547278897973
0,20,5.33142857142857,48.8196122513413
0,20,5.33714285714286,45.3882654096933
0,20,5.34285714285714,41.9605335917411
0,20,5.34857142857143,38.5362479858149
0,20,5.35428571428571,35.1152254973484
0,20,5.36,31.6972695428253
0,20,5.36571428571429,28.2821708788728
0,20,5.37142857142857,24.8697084631364
0,20,5.37714285714286,21.4596503439815
0,20,5.38285714285714,18.0517545761344
0,20,5.38857142857143,14.6457701594
0,20,5.39428571428572,11.2414379979878
0,20,5.4,7.83849187784755
0,20,5.40571428571429,4.43665945970425
0,20,5.41142857142857,1.03566328563595
0,20,5.41714285714286,-2.36477820309417
0,20,5.42285714285714,-5.76494963881873
0,20,5.42857142857143,-9.1651376930319
0,20,5.43428571428572,-12.5656300364922
0,20,5.44,-15.9667142959263
0,20,5.44571428571429,-19.3686770091908
0,20,5.45142857142857,-22.7718025807472
0,20,5.45714285714286,-26.1763722395862
0,20,5.46285714285714,-29.582663001422
0,20,5.46857142857143,-32.9909466374963
0,20,5.47428571428572,-36.4014886519724
0,20,5.48,-39.8145472704492
0,20,5.48571428571429,-43.2303724419638
0,20,5.49142857142857,-46.6492048570622
0,20,5.49714285714286,-50.0712749848527
0,20,5.50285714285714,-53.4968021317975
0,20,5.50857142857143,-56.9259935255668
0,20,5.51428571428572,-60.3590434270375
0,20,5.52,-63.7961322740957
0,20,5.52571428571429,-67.2374258607997
0,20,5.53142857142857,-70.6830745557368
0,20,5.53714285714286,-74.133212563783
0,20,5.54285714285714,-77.5879572354869
0,20,5.54857142857143,-81.047408429227
0,20,5.55428571428572,-84.5116479318794
0,20,5.56,-87.9807389463192
0,20,5.56571428571429,-91.4547256586876
0,20,5.57142857142857,-94.9336329100196
0,20,5.57714285714286,-98.4174660255635
0,20,5.58285714285714,-101.906210928611
0,20,5.58857142857143,-105.399834864442
0,20,5.59428571428572,-108.898288605431
0,20,5.6,-112.401512428944
0,20,5.60571428571429,-115.909450480685
0,20,5.61142857142857,-119.422068209257
0,20,5.61714285714286,-122.93927091226
0,20,5.62285714285714,-126.460632494679
0,20,5.62857142857143,-129.985760401632
0,20,5.63428571428572,-133.514631733535
0,20,5.64,-137.047169516138
0,20,5.64571428571429,-140.583180427559
0,20,5.65142857142857,-144.122421698222
0,20,5.65714285714286,-147.664630222087
0,20,5.66285714285714,-151.209529632908
0,20,5.66857142857143,-154.756831946478
0,20,5.67428571428572,-158.306238274553
0,20,5.68,-161.857439530546
0,20,5.68571428571429,-165.410117248832
0,20,5.69142857142857,-168.963944489219
0,20,5.69714285714286,-172.518586789411
0,20,5.70285714285714,-176.073703156816
0,20,5.70857142857143,-179.628947148452
0,20,5.71428571428572,176.816031813465
0,20,5.72,173.261586587022
0,20,5.72571428571429,169.708069424135
0,20,5.73142857142857,166.155827462024
0,20,5.73714285714286,162.605196314948
0,20,5.74285714285714,159.056492639965
0,20,5.74857142857143,155.510008507131
0,20,5.75428571428572,151.966011708628
0,20,5.76,148.424754197044
0,20,5.76571428571429,144.886485276586
0,20,5.77142857142857,141.351461705299
0,20,5.77714285714286,137.819948786383
0,20,5.78285714285714,134.292213061129
0,20,5.78857142857143,130.768511657507
0,20,5.79428571428572,127.249082846218
0,20,5.8,123.734139553163
0,20,5.80571428571429,120.223865566116
0,20,5.81142857142857,116.718413696251
0,20,5.81714285714286,113.217905521665
0,20,5.82285714285714,109.722432780034
0,20,5.82857142857143,106.232060575506
0,20,5.83428571428572,102.746832231944
0,20,5.84,99.2667750317209
0,20,5.84571428571429,95.7919055890619
0,20,5.85142857142857,92.3222335755944
0,20,5.85714285714286,88.857763041975
0,20,5.86285714285714,85.3984914077124
0,20,5.86857142857143,81.9444068921417
0,20,5.87428571428572,78.4954854385717
0,20,5.88,75.0516880322041
0,20,5.88571428571429,71.6129589323689
0,20,5.89142857142857,68.1792249555581
0,20,5.89714285714286,64.7503956867718
0,20,5.90285714285714,61.3263643843779
0,20,5.90857142857143,57.907009336284
0,20,5.91428571428572,54.4921954716864
0,20,5.92,51.0817760921816
0,20,5.92571428571429,47.6755946390028
0,20,5.93142857142857,44.273486451763
0,20,5.93714285714286,40.8752804985986
0,20,5.94285714285714,37.480801072132
0,20,5.94857142857143,34.0898694526044
0,20,5.95428571428572,30.7023055436578
0,20,5.96,27.3179294888392
0,20,5.96571428571429,23.9365632818323
0,20,5.97142857142857,20.5580323930987
0,20,5.97714285714286,17.1821674544218
0,20,5.98285714285714,13.8088060783417
0,20,5.98857142857143,10.4377949504937
0,20,5.99428571428571,7.06899243418964
0,20,6,3.70227207864147
