"lumpcapacitance [pF]","lumpinductance [nH]","Freq [GHz]","ang_deg(S(1,1)) [deg]"
20,0,3.78285714285714,-100.309885499043
20,0,3.78857142857143,-103.812007975164
20,0,3.79428571428571,-107.324667778579
20,0,3.8,-110.847783207031
20,0,3.80571428571429,-114.38122880813
20,0,3.81142857142857,-117.924833868741
20,0,3.81714285714286,-121.478381024692
20,0,3.82285714285714,-125.041605011512
20,0,3.82857142857143,-128.614191577645
20,0,3.83428571428571,-132.195776581373
20,0,3.84,-135.785945292962
20,0,3.84571428571429,-139.384231922546
20,0,3.85142857142857,-142.990119393769
20,0,3.85714285714286,-146.603039381559
20,0,3.86285714285714,-150.222372630656
20,0,3.86857142857143,-153.847449569491
20,0,3.87428571428571,-157.477551231004
20,0,3.88,-161.111910489297
20,0,3.88571428571429,-164.749713617186
20,0,3.89142857142857,-168.390102166283
20,0,3.89714285714286,-172.032175166968
20,0,3.90285714285714,-175.674991641388
20,0,3.90857142857143,-179.317573418479
20,0,3.91428571428571,177.041091764699
20,0,3.92,173.402046894892
20,0,3.92571428571429,169.766362071922
20,0,3.93142857142857,166.135130682835
20,0,3.93714285714286,162.50946539206
20,0,3.94285714285714,158.890493981704
20,0,3.94857142857143,155.279355078266
20,0,3.95428571428571,151.677193804188
20,0,3.96,148.0851573934
20,0,3.96571428571429,144.504390810853
20,0,3.97142857142857,140.936032415455
20,0,3.97714285714286,137.381209705064
20,0,3.98285714285714,133.841035180697
20,0,3.98857142857143,130.316602364623
20,0,3.99428571428571,126.808982004732
20,0,4,123.319218493932
20,0,4.00571428571429,119.798077959773
20,0,4.01142857142857,116.284037508094
20,0,4.01714285714286,112.777656024216
20,0,4.02285714285714,109.279429209129
20,0,4.02857142857143,105.789790103061
20,0,4.03428571428571,102.309109910717
20,0,4.04,98.8376991010508
20,0,4.04571428571429,95.3758087540432
20,0,4.05142857142857,91.9236321264063
20,0,4.05714285714286,88.4813064084513
20,0,4.06285714285714,85.0489146448924
20,0,4.06857142857143,81.6264877929878
20,0,4.07428571428571,78.2140068928703
20,0,4.08,74.811405325881
20,0,4.08571428571429,71.4185711386315
20,0,4.09142857142857,68.0353494118517
20,0,4.09714285714286,64.6615446550388
20,0,4.10285714285714,61.2969232097619
20,0,4.10857142857143,57.9412156461131
20,0,4.11428571428571,54.5941191389626
20,0,4.12,51.2552998121284
20,0,4.12571428571429,47.924395040702
20,0,4.13142857142857,44.6010157031261
20,0,4.13714285714286,41.2847483764359
20,0,4.14285714285714,37.9751574695752
20,0,4.14857142857143,34.6717872909169
20,0,4.15428571428571,31.3741640477011
20,0,4.16,28.0817977759525
20,0,4.16571428571429,24.7941842008433
20,0,4.17142857142857,21.5108065281112
20,0,4.17714285714286,18.2311371681652
20,0,4.18285714285714,14.9546393952672
20,0,4.18857142857143,11.6807689445833
20,0,4.19428571428571,8.40897555076531
20,0,4.2,5.1387044317864
20,0,4.20571428571429,1.86939772246947
20,0,4.21142857142857,-1.39950413790234
20,0,4.21714285714286,-4.66856105914394
20,0,4.22285714285714,-7.93833198999462
20,0,4.22857142857143,-11.2093736395075
20,0,4.23428571428571,-14.482239224965
20,0,4.24,-17.75747724176
20,0,4.24571428571429,-21.0356302504334
20,0,4.25142857142857,-24.3172336765957
20,0,4.25714285714286,-27.6028146195138
20,0,4.26285714285714,-30.8928906654379
20,0,4.26857142857143,-34.1879687023093
20,0,4.27428571428571,-37.4885437325693
20,0,4.28,-40.7950976816212
20,0,4.28571428571429,-44.1080981996107
20,0,4.29142857142857,-47.4279974551104
20,0,4.29714285714286,-50.7552309196434
20,0,4.30285714285714,-54.0902161426775
20,0,4.30857142857143,-57.4333515175749
20,0,4.31428571428571,-60.785015039433
20,0,4.32,-64.1455630568694
20,0,4.32571428571429,-67.5153290202688
20,0,4.33142857142857,-70.8946222301863
20,0,4.33714285714286,-74.2837265902653
20,0,4.34285714285714,-77.6828993699525
20,0,4.34857142857143,-81.0923699833759
20,0,4.35428571428571,-84.5123387913788
20,0,4.36,-87.9429759349468
20,0,4.36571428571429,-91.3844202088002
20,0,4.37142857142857,-94.836777985097
20,0,4.37714285714286,-98.3001221977685
20,0,4.38285714285714,-101.774491398748
20,0,4.38857142857143,-105.259888898172
20,0,4.39428571428572,-108.756282000823
20,0,4.4,-112.263601351797
20,0,4.40571428571429,-115.781740404384
20,0,4.41142857142857,-119.310555023183
20,0,4.41714285714286,-122.849863235537
20,0,4.42285714285714,-126.399445143654
20,0,4.42857142857143,-129.959043009558
20,0,4.43428571428572,-133.528361523744
20,0,4.44,-137.107068267692
20,0,4.44571428571429,-140.694794378764
20,0,4.45142857142857,-144.291135424394
20,0,4.45714285714286,-147.895652490855
20,0,4.46285714285714,-151.507873489396
20,0,4.46857142857143,-155.127294680676
20,0,4.47428571428572,-158.753382415506
20,0,4.48,-162.385575087705
20,0,4.48571428571429,-166.023285291903
20,0,4.49142857142857,-169.66590217641
20,0,4.49714285714286,-173.312793978799
20,0,4.50285714285714,-176.963310728756
20,0,4.50857142857143,179.383212899223
20,0,4.51428571428572,175.727454603578
20,0,4.52,172.070101365763
20,0,4.52571428571429,168.411846276582
20,0,4.53142857142857,164.753385304151
20,0,4.53714285714286,161.095414029594
20,0,4.54285714285714,157.438624377657
20,0,4.54857142857143,153.783701369104
20,0,4.55428571428572,150.131319922015
20,0,4.56,146.482141727985
20,0,4.56571428571429,142.836812228424
20,0,4.57142857142857,139.195957714615
20,0,4.57714285714286,135.560182573195
20,0,4.58285714285714,131.930066696895
20,0,4.58857142857143,128.30616307763
20,0,4.59428571428572,124.688995596846
20,0,4.6,121.079057024943
20,0,4.60571428571429,117.476807239083
20,0,4.61142857142857,113.882671665847
20,0,4.61714285714286,110.29703995226
20,0,4.62285714285714,106.720264866422
20,0,4.62857142857143,103.152661426029
20,0,4.63428571428572,99.5945062511741
20,0,4.64,96.0460371353352
20,0,4.64571428571429,92.5074528268147
20,0,4.65142857142857,88.9789130112443
20,0,4.65714285714286,85.4605384842346
20,0,4.66285714285714,81.9524115024761
20,0,4.66857142857143,78.4545763004074
20,0,4.67428571428572,74.9670397593526
20,0,4.68,71.4897722153917
20,0,4.68571428571429,68.0227083923016
20,0,4.69142857142857,64.5657484460024
20,0,4.69714285714286,61.1187591070112
20,0,4.70285714285714,57.6815749081552
20,0,4.70857142857143,54.2539994849823
20,0,4.71428571428572,50.8358069373331
20,0,4.72,47.4267432409641
20,0,4.72571428571429,44.0265276991234
20,0,4.73142857142857,40.6348544248339
20,0,4.73714285714286,37.2513938452918
20,0,4.74285714285714,33.8757942210369
20,0,4.74857142857143,30.5076831730169
20,0,4.75428571428572,27.1466692119232
20,0,4.76,23.79234326466
20,0,4.76571428571429,20.444280193816
20,0,4.77142857142857,17.1020403067336
20,0,4.77714285714286,13.7651708512762
20,0,4.78285714285714,10.4332074963535
20,0,4.78857142857143,7.1056757954682
20,0,4.79428571428572,3.78209263245281
20,0,4.8,0.46196764868156
20,0,4.80571428571429,-2.85519534833905
20,0,4.81142857142857,-6.16989699477254
20,0,4.81714285714286,-9.48264099833287
20,0,4.82285714285714,-12.7939327833845
20,0,4.82857142857143,-16.1042781526073
20,0,4.83428571428572,-19.4141819640933
20,0,4.84,-22.7241468230106
20,0,4.84571428571429,-26.0346717867608
20,0,4.85142857142857,-29.3462510826079
20,0,4.85714285714286,-32.659372837036
20,0,4.86285714285714,-35.9745178159183
20,0,4.86857142857143,-39.2921581751222
20,0,4.87428571428572,-42.6127562210195
20,0,4.88,-45.9367631809748
20,0,4.88571428571429,-49.2646179839579
20,0,4.89142857142857,-52.5967460517723
20,0,4.89714285714286,-55.9335581019473
20,0,4.90285714285714,-59.2754489634102
20,0,4.90857142857143,-62.62279640684
20,0,4.91428571428572,-65.9759599916653
20,0,4.92,-69.3352799324693
20,0,4.92571428571429,-72.70107598781
20,0,4.93142857142857,-76.0736463749603
20,0,4.93714285714286,-79.4532667147506
20,0,4.94285714285714,-82.8401890108481
20,0,4.94857142857143,-86.2346406686561
20,0,4.95428571428572,-89.6368235590888
20,0,4.96,-93.0469131332459
20,0,4.96571428571429,-96.4650575942051
20,0,4.97142857142857,-99.8913771324988
20,0,4.97714285714286,-103.325963232361
20,0,4.98285714285714,-106.768878055749
20,0,4.98857142857143,-110.220153911678
20,0,4.99428571428571,-113.679792818157
20,0,5,-117.147766164343
20,0,5.00571428571429,-120.624014480148
20,0,5.01142857142857,-124.108447320573
20,0,5.01714285714286,-127.600943271607
20,0,5.02285714285714,-131.101350084024
20,0,5.02857142857143,-134.609484941118
20,0,5.03428571428571,-138.125134865335
20,0,5.04,-141.648057268371
20,0,5.04571428571429,-145.177980647943
20,0,5.05142857142857,-148.714605433719
20,0,5.05714285714286,-152.257604983515
20,0,5.06285714285714,-155.806626729545
20,0,5.06857142857143,-159.361293473371
20,0,5.07428571428571,-162.921204826397
20,0,5.08,-166.485938791632
20,0,5.08571428571429,-170.055053480519
20,0,5.09142857142857,-173.628088957447
20,0,5.09714285714286,-177.204569202796
20,0,5.10285714285714,179.215995816054
20,0,5.10857142857143,175.634107977567
20,0,5.11428571428571,172.050278756109
20,0,5.12,168.46502690344
20,0,5.12571428571429,164.878876077147
20,0,5.13142857142857,161.292352432079
20,0,5.13714285714286,157.705982191587
20,0,5.14285714285714,154.120289215827
20,0,5.14857142857143,150.535792584314
20,0,5.15428571428571,146.95300421015
20,0,5.16,143.372426502728
20,0,5.16571428571429,139.794550095514
20,0,5.17142857142857,136.219851654414
20,0,5.17714285714286,132.648791781531
20,0,5.18285714285714,129.081813027918
20,0,5.18857142857143,125.519338027473
20,0,5.19428571428571,121.961767762962
20,0,5.2,118.409479973282
20,0,5.20571428571429,114.862827709826
20,0,5.21142857142857,111.322138047765
20,0,5.21714285714286,107.787710956681
20,0,5.22285714285714,104.25981833323
20,0,5.22857142857143,100.738703196769
20,0,5.23428571428571,97.2245790476187
20,0,5.24,93.7176293858257
20,0,5.24571428571429,90.2180073873237
20,0,5.25142857142857,86.7258357328411
20,0,5.25714285714286,83.2412065840383
20,0,5.26285714285714,79.7641817004296
20,0,5.26857142857143,76.2947926896686
20,0,5.27428571428571,72.8330413834735
20,0,5.28,69.3789003306265
20,0,5.28571428571429,65.9323133985426
20,0,5.29142857142857,62.4931964743325
20,0,5.29714285714286,59.0614382565042
20,0,5.30285714285714,55.6369011284095
20,0,5.30857142857143,52.2194221045745
20,0,5.31428571428571,48.8088138415692
20,0,5.32,45.4048657050593
20,0,5.32571428571429,42.0073448854335
20,0,5.33142857142857,38.6159975544858
20,0,5.33714285714286,35.2305500563724
20,0,5.34285714285714,31.8507101264736
20,0,5.34857142857143,28.4761681321917
20,0,5.35428571428571,25.1065983304947
20,0,5.36,21.7416601371844
20,0,5.36571428571429,18.3809994037452
20,0,5.37142857142857,15.0242496977435
20,0,5.37714285714286,11.6710335834729
20,0,5.38285714285714,8.32096389990121
20,0,5.38857142857143,4.97364503326328
20,0,5.39428571428572,1.6286741823017
20,0,5.4,-1.71435738572004
20,0,5.40571428571429,-5.05586308953836
20,0,5.41142857142857,-8.39625979979228
20,0,5.41714285714286,-11.7359666169119
20,0,5.42285714285714,-15.0754036607324
20,0,5.42857142857143,-18.4149908713286
20,0,5.43428571428572,-21.7551468194876
20,0,5.44,-25.0962875247873
20,0,5.44571428571429,-28.4388252782022
20,0,5.45142857142857,-31.7831674653083
20,0,5.45714285714286,-35.1297153856829
20,0,5.46285714285714,-38.4788630632852
20,0,5.46857142857143,-41.8309960430648
20,0,5.47428571428572,-45.1864901693118
20,0,5.48,-48.5457103432849
20,0,5.48571428571429,-51.9090092599588
20,0,5.49142857142857,-55.2767261273403
20,0,5.49714285714286,-58.6491853762278
20,0,5.50285714285714,-62.026695372414
20,0,5.50857142857143,-65.4095471476809
20,0,5.51428571428572,-68.7980131681967
20,0,5.52,-72.1923461600281
20,0,5.52571428571429,-75.5927780095858
20,0,5.53142857142857,-78.9995187530448
20,0,5.53714285714286,-82.4127556634618
20,0,5.54285714285714,-85.8326524379024
20,0,5.54857142857143,-89.2593484817174
20,0,5.55428571428572,-92.6929582826094
20,0,5.56,-96.1335708655895
20,0,5.56571428571429,-99.581249319907
20,0,5.57142857142857,-103.036030391236
20,0,5.57714285714286,-106.497924135889
20,0,5.58285714285714,-109.966913637319
20,0,5.58857142857143,-113.442954789148
20,0,5.59428571428572,-116.925976151467
20,0,5.6,-120.415878889499
20,0,5.60571428571429,-123.912536804542
20,0,5.61142857142857,-127.415796467245
20,0,5.61714285714286,-130.925477462967
20,0,5.62285714285714,-134.441372757562
20,0,5.62857142857143,-137.963249190972
20,0,5.63428571428572,-141.490848104028
20,0,5.64,-145.023886102575
20,0,5.64571428571429,-148.562055961125
20,0,5.65142857142857,-152.105027666585
20,0,5.65714285714286,-155.652449601209
20,0,5.66285714285714,-159.203949861944
20,0,5.66857142857143,-162.759137712251
20,0,5.67428571428572,-166.317605160557
20,0,5.68,-169.87892865846
20,0,5.68571428571429,-173.442670910177
20,0,5.69142857142857,-177.008382783513
20,0,5.69714285714286,179.424394688389
20,0,5.70285714285714,175.856128226659
20,0,5.70857142857143,172.287290160379
20,0,5.71428571428572,168.718356228237
20,0,5.72,165.149803342351
20,0,5.72571428571429,161.582107329207
20,0,5.73142857142857,158.015740662913
20,0,5.73714285714286,154.451170205883
20,0,5.74285714285714,150.888854972396
20,0,5.74857142857143,147.329243929769
20,0,5.75428571428572,143.772773851885
20,0,5.76,140.219867238855
20,0,5.76571428571429,136.670930316055
20,0,5.77142857142857,133.126351124857
20,0,5.77714285714286,129.586497716166
20,0,5.78285714285714,126.051716457052
20,0,5.78857142857143,122.5223304592
20,0,5.79428571428572,118.998638137021
20,0,5.8,115.480911901598
20,0,5.80571428571429,111.969396995617
20,0,5.81142857142857,108.464310473074
20,0,5.81714285714286,104.965840326149
20,0,5.82285714285714,101.474144760759
20,0,5.82857142857143,97.9893516208053
20,0,5.83428571428572,94.5115579605035
20,0,5.84,91.0408297629108
20,0,5.84571428571429,87.5772018021793
20,0,5.85142857142857,84.120677646363
20,0,5.85714285714286,80.6712297968378
20,0,5.86285714285714,77.2287999602869
20,0,5.86857142857143,73.7932994484962
20,0,5.87428571428572,70.3646097013977
20,0,5.88,66.9425829283668
20,0,5.88571428571429,63.5270428630006
20,0,5.89142857142857,60.117785626738
20,0,5.89714285714286,56.71458069666
20,0,5.90285714285714,53.3171719734357
20,0,5.90857142857143,49.9252789453292
20,0,5.91428571428572,46.5385979449656
20,0,5.92,43.1568034956563
20,0,5.92571428571429,39.7795497447185
20,0,5.93142857142857,36.4064719817271
20,0,5.93714285714286,33.0371882398657
20,0,5.94285714285714,29.6713009793339
20,0,5.94857142857143,26.3083988518011
20,0,5.95428571428572,22.9480585456473
20,0,5.96,19.5898467117078
20,0,5.96571428571429,16.2333219696748
20,0,5.97142857142857,12.8780369954663
20,0,5.97714285714286,9.52354068971575
20,0,5.98285714285714,6.16938042779724
20,0,5.98857142857143,2.81510439125568
20,0,5.99428571428571,-0.539736019186473
20,0,6,-3.8957360226241
