"Freq [GHz]","dB(S(1,1)) []","dB(S(1,2)) []"
2.66285714285714,-11.138105638326,-0.726236358244544
2.66857142857143,-10.9372072440871,-0.746459154093944
2.67428571428571,-10.7393809613721,-0.767248533231977
2.68,-10.5448148559416,-0.788585218969478
2.68571428571429,-10.3536813914818,-0.810448929275343
2.69142857142857,-10.1661366337562,-0.832818567226549
2.69714285714286,-9.98231947506643,-0.855672417287823
2.70285714285714,-9.80235090772378,-0.878988345998388
2.70857142857143,-9.62633337488134,-0.902744005710343
2.71428571428571,-9.4543502256739,-0.926917040112297
2.72,-9.2864652991598,-0.95148529038153
2.72571428571429,-9.12272265824279,-0.976427000929241
2.73142857142857,-8.96314649063568,-1.00172102383319
2.73714285714286,-8.80774118925036,-1.02734702118252
2.74285714285714,-8.65649161931447,-1.05328566468516
2.74857142857143,-8.50936357423835,-1.07951883200753
2.75428571428571,-8.36630441703861,-1.10602979941647
2.76,-8.22724389911584,-1.13280343038444
2.76571428571429,-8.09209514364491,-1.15982635988324
2.77142857142857,-7.9607557768631,-1.18708717414438
2.77714285714286,-7.83310918731822,-1.21457658569212
2.78285714285714,-7.70902589071562,-1.24228760346896
2.78857142857143,-7.58836497642699,-1.27021569787229
2.79428571428571,-7.4709756110174,-1.29835896050424
2.8,-7.3566985742257,-1.32671825841608
2.80571428571429,-7.24536780367439,-1.35529738259513
2.81142857142857,-7.13681192603465,-1.38410319041164
2.81714285714286,-7.03085575435826,-1.4131457417067
2.82285714285714,-6.92732173365492,-1.442438428168
2.82857142857143,-6.82603131941341,-1.4719980956107
2.83428571428571,-6.72680627653968,-1.50184515874888
2.84,-6.62946988896246,-1.53200370802118
2.84571428571429,-6.53384807288552,-1.56250160800936
2.85142857142857,-6.43977038922247,-1.59337058697325
2.85714285714286,-6.34707095311077,-1.62464631700918
2.86285714285714,-6.25558924050207,-1.65636848432768
2.86857142857143,-6.16517079363976,-1.68858084913967
2.87428571428571,-6.07566782877141,-1.72133129463348
2.88,-5.98693975067143,-1.7546718645287
2.88571428571429,-5.89885357951566,-1.78865878869489
2.89142857142857,-5.8112842963374,-1.82335249634004
2.89714285714286,-5.72411511375593,-1.8588176162931
2.90285714285714,-5.63723767891325,-1.89512296394029
2.90857142857143,-5.55055221560675,-1.93234151442413
2.91428571428571,-5.46396761251211,-1.97055036177815
2.92,-5.37740146414431,-2.00983066376124
