"Freq [GHz]","re(Zo(1:1)) []","re(Zo(2:1)) []"
2.77714285714286,49.8642105165305,49.660046410539
2.78285714285714,49.8640769092423,49.6599143111369
2.78857142857143,49.8639468645584,49.6597857769374
2.79428571428571,49.863820394004,49.6596608194679
2.8,49.8636975090441,49.6595394501961
2.80571428571429,49.8635782210839,49.6594216805298
2.81142857142857,49.8634625414686,49.6593075218167
2.81714285714286,49.8633504814827,49.6591969853442
2.82285714285714,49.8632420523502,49.6590900823392
2.82857142857143,49.8631372652346,49.658986823968
2.83428571428571,49.8630361312381,49.6588872213358
2.84,49.862938661402,49.6587912854871
2.84571428571429,49.8628448667064,49.6586990274049
2.85142857142857,49.8627547580697,49.6586104580109
2.85714285714286,49.8626683463486,49.6585255881652
2.86285714285714,49.8625856423383,49.658444428666
2.86857142857143,49.8625066567718,49.6583669902498
2.87428571428571,49.8624314003197,49.6582932835909
2.88,49.8623598835907,49.6582233193012
2.88571428571429,49.8622921171308,49.6581571079304
2.89142857142857,49.8622281114231,49.6580946599655
2.89714285714286,49.8621678768883,49.6580359858306
2.90285714285714,49.8621114238837,49.657981095887
2.90857142857143,49.8620587627038,49.657930000433
2.91428571428571,49.8620099035796,49.6578827097036
2.92,49.8619648566787,49.6578392338702
2.92571428571429,49.8619236321052,49.6577995830411
2.93142857142857,49.8618862398992,49.6577637672605
2.93714285714286,49.8618526900372,49.6577317965091
2.94285714285714,49.8618229924314,49.6577036807034
2.94857142857143,49.8617971569301,49.6576794296959
2.95428571428571,49.861775193317,49.6576590532747
2.96,49.8617571113116,49.6576425611638
2.96571428571429,49.8617429205686,49.6576299630224
2.97142857142857,49.8617326306782,49.6576212684451
2.97714285714286,49.8617262511657,49.6576164869619
2.98285714285714,49.8617237914911,49.6576156280377
2.98857142857143,49.8617252610499,49.6576187010723
2.99428571428571,49.8617306691718,49.6576257154006
3,49.8617400251215,49.657636680292
3.00571428571429,49.8617533380981,49.6576516049505
3.01142857142857,49.8617706172352,49.6576704985147
3.01714285714286,49.8617918716007,49.6576933700575
3.02285714285714,49.8618171101967,49.6577202285861
3.02857142857143,49.8618463419592,49.6577510830416
3.03428571428571,49.8618795757585,49.6577859422996
3.04,49.8619168203985,49.6578248151692
3.04571428571429,49.861958084617,49.6578677103935
3.05142857142857,49.8620033770855,49.6579146366493
3.05714285714286,49.8620527064089,49.657965602547
3.06285714285714,49.8621060811257,49.6580206166306
3.06857142857143,49.8621635097077,49.6580796873775
3.07428571428571,49.8622250005602,49.6581428231984
3.08,49.8622905620215,49.6582100324372
3.08571428571429,49.8623602023629,49.658281323371
3.09142857142857,49.8624339297889,49.6583567042101
3.09714285714286,49.862511752437,49.6584361830976
3.10285714285714,49.8625936783772,49.6585197681095
3.10857142857143,49.8626797156128,49.6586074672548
3.11428571428571,49.8627698720793,49.6586992884752
3.12,49.862864155645,49.6587952396448
3.12571428571429,49.8629625741109,49.6588953285706
3.13142857142857,49.8630651352103,49.6589995629921
3.13714285714286,49.8631718466089,49.659107950581
3.14285714285714,49.8632827159048,49.6592204989417
3.14857142857143,49.8633977506283,49.6593372156107
3.15428571428571,49.863516958242,49.6594581080569
3.16,49.8636403461407,49.6595831836812
3.16571428571429,49.863767921651,49.6597124498169
3.17142857142857,49.8638996920319,49.6598459137291
3.17714285714286,49.864035664474,49.6599835826151
3.18285714285714,49.8641758461003,49.6601254636041
3.18857142857143,49.8643202439652,49.6602715637573
3.19428571428571,49.8644688650551,49.6604218900676
3.2,49.8646217162884,49.66057644946
3.20571428571429,49.8647788045148,49.6607352487909
3.21142857142857,49.8649401365161,49.6608982948487
3.21714285714286,49.8651057190054,49.6610655943535
3.22285714285714,49.8652755586278,49.6612371539569
3.22857142857143,49.8654496619596,49.6614129802422
3.23428571428571,49.8656280355089,49.6615930797243
3.24,49.8658106857151,49.6617774588495
3.24571428571429,49.8659976189493,49.661966123996
3.25142857142857,49.866188841514,49.6621590814729
3.25714285714286,49.8663843596428,49.6623563375214
3.26285714285714,49.8665841795012,49.6625578983136
3.26857142857143,49.8667883071858,49.6627637699533
3.27428571428571,49.8669967487245,49.6629739584757
3.28,49.8672095100767,49.6631884698472
3.28571428571429,49.8674265971331,49.6634073099657
3.29142857142857,49.8676480157156,49.6636304846604
3.29714285714286,49.8678737715775,49.6638579996919
3.30285714285714,49.8681038704032,49.664089860752
3.30857142857143,49.8683383178087,49.6643260734637
3.31428571428571,49.868577119341,49.6645666433817
3.32,49.8688202804784,49.6648115759917
3.32571428571429,49.8690678066306,49.6650608767106
3.33142857142857,49.8693197031384,49.6653145508869
3.33714285714286,49.869575975274,49.6655726038002
3.34285714285714,49.8698366282406,49.6658350406613
3.34857142857143,49.8701016671731,49.6661018666125
3.35428571428571,49.8703710971373,49.6663730867274
3.36,49.8706449231304,49.6666487060108
3.36571428571429,49.8709231500809,49.6669287293987
3.37142857142857,49.8712057828486,49.6672131617589
3.37714285714286,49.8714928262248,49.66750200789
3.38285714285714,49.8717842849317,49.6677952725222
3.38857142857143,49.8720801636233,49.6680929603173
3.39428571428571,49.8723804668848,49.668395075868
3.4,49.8726851992327,49.668701623699
3.40571428571429,49.872994365115,49.669012608266
3.41142857142857,49.8733079689111,49.6693280339563
3.41714285714286,49.8736260149321,49.6696479050887
3.42285714285714,49.8739485074203,49.6699722259136
3.42857142857143,49.8742754505496,49.670301000613
3.43428571428571,49.8746068484256,49.6706342333001
3.44,49.8749427050853,49.6709719280203
3.44571428571429,49.8752830244975,49.6713140887501
3.45142857142857,49.8756278105627,49.6716607193981
3.45714285714286,49.8759770671128,49.6720118238045
3.46285714285714,49.8763307979118,49.6723674057411
3.46857142857143,49.8766890066552,49.6727274689118
3.47428571428571,49.8770516969707,49.6730920169521
3.48,49.8774188724176,49.6734610534296
3.48571428571429,49.8777905364872,49.6738345818438
3.49142857142857,49.8781666926028,49.6742126056262
3.49714285714286,49.8785473441197,49.6745951281402
3.50285714285714,49.8789324943253,49.6749821526816
3.50857142857143,49.8793221464392,49.6753736824781
3.51428571428571,49.8797163036132,49.6757697206897
3.52,49.8801149689312,49.6761702704088
3.52571428571429,49.8805181454097,49.67657533466
3.53142857142857,49.8809258359972,49.6769849164003
3.53714285714286,49.8813380435751,49.6773990185191
3.54285714285714,49.8817547709568,49.6778176438386
3.54857142857143,49.8821760208888,49.6782407951133
3.55428571428571,49.8826017960498,49.6786684750305
3.56,49.8830320990515,49.6791006862101
3.56571428571429,49.8834669324383,49.6795374312049
3.57142857142857,49.8839062986874,49.6799787125007
3.57714285714286,49.8843502002089,49.680424532516
3.58285714285714,49.8847986393462,49.6808748936025
3.58857142857143,49.8852516183754,49.6813297980448
3.59428571428571,49.885709139506,49.6817892480609
3.6,49.8861712048808,49.6822532458021
3.60571428571429,49.8866378165757,49.6827217933527
3.61142857142857,49.8871089766002,49.6831948927307
3.61714285714286,49.8875846868972,49.6836725458877
3.62285714285714,49.8880649493433,49.6841547547086
3.62857142857143,49.8885497657487,49.6846415210122
3.63428571428571,49.8890391378574,49.685132846551
3.64,49.8895330673473,49.6856287330115
3.64571428571429,49.8900315558301,49.686129182014
3.65142857142857,49.8905346048517,49.6866341951128
3.65714285714286,49.8910422158922,49.6871437737967
3.66285714285714,49.8915543903658,49.6876579194884
3.66857142857143,49.892071129621,49.6881766335451
3.67428571428571,49.892592434941,49.6886999172584
3.68,49.8931183075433,49.6892277718545
3.68571428571429,49.8936487485802,49.6897601984942
3.69142857142857,49.8941837591386,49.6902971982733
3.69714285714286,49.8947233402405,49.690838772222
3.70285714285714,49.8952674928426,49.691384921306
3.70857142857143,49.895816217837,49.6919356464257
3.71428571428571,49.8963695160507,49.6924909484168
3.72,49.8969273882462,49.6930508280505
3.72571428571429,49.8974898351213,49.6936152860331
3.73142857142857,49.8980568573093,49.6941843230067
3.73714285714286,49.8986284553794,49.694757939549
3.74285714285714,49.8992046298363,49.6953361361733
3.74857142857143,49.8997853811207,49.6959189133291
3.75428571428571,49.9003707096093,49.6965062714015
3.76,49.900960615615,49.6970982107122
3.76571428571429,49.9015550993868,49.6976947315188
3.77142857142857,49.9021541611102,49.6982958340154
3.77714285714286,49.9027578009072,49.6989015183327
3.78285714285714,49.9033660188364,49.6995117845378
3.78857142857143,49.9039788148931,49.7001266326347
3.79428571428571,49.9045961890097,49.7007460625645
3.8,49.9052181410555,49.7013700742049
3.80571428571429,49.9058446708367,49.701998667371
3.81142857142857,49.9064757780973,49.7026318418152
3.81714285714286,49.9071114625184,49.7032695972272
3.82285714285714,49.9077517237186,49.7039119332345
3.82857142857143,49.9083965612544,49.7045588494019
3.83428571428571,49.9090459746201,49.7052103452324
3.84,49.9096999632478,49.7058664201668
3.84571428571429,49.9103585265079,49.706527073584
3.85142857142857,49.9110216637091,49.7071923048012
3.85714285714286,49.9116893740983,49.707862113074
3.86285714285714,49.912361656861,49.7085364975965
3.86857142857143,49.9130385111217,49.7092154575016
3.87428571428571,49.9137199359432,49.709898991861
3.88,49.9144059303278,49.7105870996851
3.88571428571429,49.9150964932165,49.7112797799239
3.89142857142857,49.9157916234901,49.7119770314663
3.89714285714286,49.9164913199683,49.7126788531408
3.90285714285714,49.9171955814107,49.7133852437156
3.90857142857143,49.9179044065166,49.7140962018983
3.91428571428571,49.9186177939252,49.7148117263368
3.92,49.9193357422158,49.7155318156186
3.92571428571429,49.9200582499077,49.7162564682719
3.93142857142857,49.9207853154609,49.7169856827648
3.93714285714286,49.9215169372756,49.7177194575062
3.94285714285714,49.922253113693,49.7184577908456
3.94857142857143,49.9229938429949,49.7192006810734
3.95428571428571,49.9237391234043,49.7199481264209
3.96,49.9244889530852,49.7207001250607
3.96571428571429,49.9252433301432,49.7214566751065
3.97142857142857,49.926002252625,49.7222177746137
3.97714285714286,49.9267657185195,49.7229834215794
3.98285714285714,49.9275337257569,49.7237536139423
3.98857142857143,49.9283062722099,49.7245283495834
3.99428571428571,49.929083355693,49.7253076263255
4,49.9298649739633,49.7260914419341
4.00571428571429,49.9306511247197,49.7268797942677
4.01142857142857,49.9314418056052,49.7276726807881
4.01714285714286,49.9322370142049,49.7284700990942
4.02285714285714,49.9330367480468,49.7292720467277
4.02857142857143,49.9338410046023,49.7300785211726
4.03428571428571,49.9346497812861,49.7308895198559
4.04,49.9354630754565,49.7317050401479
4.04571428571429,49.9362808844154,49.732525079362
4.05142857142857,49.9371032054089,49.7333496347552
4.05714285714286,49.937930035627,49.7341787035282
4.06285714285714,49.9387613722041,49.7350122828256
4.06857142857143,49.9395972122189,49.7358503697363
4.07428571428571,49.9404375526949,49.7366929612932
4.08,49.9412823906004,49.7375400544742
4.08571428571429,49.9421317228488,49.7383916462016
4.09142857142857,49.9429855462984,49.7392477333428
4.09714285714286,49.9438438577532,49.7401083127104
4.10285714285714,49.9447066539626,49.7409733810623
4.10857142857143,49.9455739316219,49.741842935102
4.11428571428571,49.9464456873722,49.7427169714789
4.12,49.9473219178007,49.7435954867882
4.12571428571429,49.9482026194411,49.7444784775715
4.13142857142857,49.9490877887734,49.7453659403166
4.13714285714286,49.9499774222245,49.746257871458
4.14285714285714,49.9508715161681,49.7471542673772
4.14857142857143,49.951770066925,49.7480551244024
4.15428571428571,49.9526730707632,49.7489604388091
4.16,49.9535805238982,49.7498702068205
4.16571428571429,49.9544924224933,49.750784424607
4.17142857142857,49.9554087626595,49.7517030882871
4.17714285714286,49.9563295404559,49.7526261939275
4.18285714285714,49.9572547518899,49.7535537375427
4.18857142857143,49.9581843929173,49.754485715096
4.19428571428571,49.9591184594425,49.755422122499
4.2,49.9600569473188,49.7563629556126
4.20571428571429,49.9609998523485,49.7573082102465
4.21142857142857,49.9619471702833,49.7582578821596
4.21714285714286,49.9628988968242,49.7592119670603
4.22285714285714,49.9638550276218,49.7601704606068
4.22857142857143,49.9648155582766,49.7611333584069
4.23428571428571,49.9657804843392,49.7621006560188
4.24,49.9667498013103,49.7630723489506
4.24571428571429,49.9677235046413,49.7640484326612
4.25142857142857,49.9687015897339,49.7650289025599
4.25714285714286,49.969684051941,49.766013754007
4.26285714285714,49.9706708865665,49.767002982314
4.26857142857143,49.9716620888653,49.7679965827435
4.27428571428571,49.972657654044,49.7689945505096
4.28,49.973657577261,49.7699968807781
4.28571428571429,49.9746618536262,49.7710035686666
4.29142857142857,49.975670478202,49.7720146092452
4.29714285714286,49.9766834460028,49.7730299975357
4.30285714285714,49.9777007519958,49.7740497285129
4.30857142857143,49.9787223911006,49.7750737971039
4.31428571428571,49.9797483581899,49.776102198189
4.32,49.9807786480896,49.7771349266015
4.32571428571429,49.9818132555788,49.778171977128
4.33142857142857,49.9828521753902,49.7792133445086
4.33714285714286,49.9838954022103,49.7802590234371
4.34285714285714,49.9849429306797,49.7813090085615
4.34857142857143,49.9859947553928,49.7823632944836
4.35428571428571,49.9870508708989,49.7834218757596
4.36,49.9881112717016,49.7844847469002
4.36571428571429,49.9891759522594,49.7855519023713
4.37142857142857,49.9902449069859,49.786623336593
4.37714285714286,49.9913181302498,49.7876990439412
4.38285714285714,49.9923956163755,49.788779018747
4.38857142857143,49.9934773596429,49.7898632552967
4.39428571428572,49.9945633542879,49.790951747833
4.4,49.9956535945024,49.7920444905541
4.40571428571429,49.9967480744347,49.7931414776146
4.41142857142857,49.9978467881898,49.7942427031256
4.41714285714286,49.9989497298292,49.7953481611544
4.42285714285714,50.0000568933715,49.7964578457255
4.42857142857143,50.0011682727924,49.7975717508205
4.43428571428572,50.0022838620253,49.7986898703777
4.44,50.0034036549609,49.7998121982934
4.44571428571429,50.0045276454479,49.8009387284213
4.45142857142857,50.005655827293,49.8020694545726
4.45714285714286,50.0067881942612,49.8032043705173
4.46285714285714,50.0079247400762,49.8043434699831
4.46857142857143,50.00906545842,49.8054867466563
4.47428571428572,50.010210342934,49.8066341941818
4.48,50.0113593872184,49.8077858061634
4.48571428571429,50.012512584833,49.8089415761642
4.49142857142857,50.0136699292971,49.8101014977064
4.49714285714286,50.0148314140898,49.8112655642717
4.50285714285714,50.0159970326503,49.8124337693014
4.50857142857143,50.0171667783782,49.813606106197
4.51428571428572,50.0183406446332,49.8147825683199
4.52,50.019518624736,49.8159631489921
4.52571428571429,50.0207007119683,49.8171478414959
4.53142857142857,50.0218868995726,49.8183366390747
4.53714285714286,50.0230771807531,49.8195295349326
4.54285714285714,50.0242715486755,49.8207265222355
4.54857142857143,50.0254699964673,49.8219275941103
4.55428571428572,50.026672517218,49.823132743646
4.56,50.0278791039794,49.8243419638938
4.56571428571429,50.0290897497658,49.825555247867
4.57142857142857,50.0303044475542,49.8267725885416
4.57714285714286,50.0315231902847,49.8279939788569
4.58285714285714,50.0327459708603,49.8292194117152
4.58857142857143,50.0339727821476,49.8304488799831
4.59428571428572,50.0352036169767,49.8316823764908
4.6,50.0364384681417,49.8329198940335
4.60571428571429,50.0376773284007,49.8341614253713
4.61142857142857,50.038920190476,49.8354069632303
4.61714285714286,50.0401670470546,49.8366565003024
4.62285714285714,50.0414178907883,49.8379100292471
4.62857142857143,50.0426727142938,49.8391675426914
4.63428571428572,50.0439315101531,49.8404290332306
4.64,50.0451942709135,49.8416944934299
4.64571428571429,50.0464609890884,49.8429639158248
4.65142857142857,50.0477316571567,49.8442372929227
4.65714285714286,50.0490062675638,49.8455146172038
4.66285714285714,50.0502848127214,49.8467958811232
4.66857142857143,50.0515672850078,49.8480810771117
4.67428571428572,50.0528536767684,49.8493701975784
4.68,50.0541439803155,49.8506632349117
4.68571428571429,50.0554381879288,49.8519601814834
4.69142857142857,50.0567362918559,49.8532610296488
4.69714285714286,50.058038284312,49.8545657717517
4.70285714285714,50.0593441574805,49.8558744001263
4.70857142857143,50.0606539035133,49.8571869071006
4.71428571428572,50.0619675145306,49.8585032850011
4.72,50.0632849826217,49.8598235261562
4.72571428571429,50.0646062998451,49.861147622901
4.73142857142857,50.0659314582284,49.8624755675824
4.73714285714286,50.067260449769,49.8638073525649
4.74285714285714,50.068593266434,49.8651429702365
4.74857142857143,50.0699299001608,49.8664824130145
4.75428571428572,50.0712703428571,49.8678256733538
4.76,50.0726145864011,49.8691727437535
4.76571428571429,50.0739626226419,49.8705236167654
4.77142857142857,50.0753144433998,49.8718782850016
4.77714285714286,50.0766700404662,49.873236741145
4.78285714285714,50.0780294056043,49.8745989779567
4.78857142857143,50.0793925305489,49.8759649882865
4.79428571428572,50.0807594070067,49.8773347650813
4.8,50.0821300266568,49.8787083013952
4.80571428571429,50.0835043811504,49.8800855903969
4.81142857142857,50.0848824621113,49.8814666253777
4.81714285714286,50.0862642611359,49.8828513997579
4.82285714285714,50.0876497697935,49.8842399070895
4.82857142857143,50.0890389796259,49.885632141058
4.83428571428572,50.090431882148,49.8870280954787
4.84,50.0918284688474,49.8884277642876
4.84571428571429,50.0932287311842,49.8898311415261
4.85142857142857,50.0946326605914,49.8912382213154
4.85714285714286,50.0960402484741,49.8926489978205
4.86285714285714,50.0974514862093,49.8940634651975
4.86857142857143,50.0988663651457,49.8954816175248
4.87428571428572,50.1002848766026,49.8969034487081
4.88,50.1017070118695,49.8983289523583
4.88571428571429,50.103132762205,49.8997581216324
4.89142857142857,50.1045621188355,49.9011909490292
4.89714285714286,50.1059950729536,49.902627426131
4.90285714285714,50.1074316157166,49.9040675432767
4.90857142857143,50.1088717382439,49.9055112891519
4.91428571428572,50.1103154316143,49.9069586502782
4.92,50.1117626868632,49.9084096103792
4.92571428571429,50.1132134949779,49.9098641495963
4.93142857142857,50.1146678468937,49.9113222435238
4.93714285714286,50.1161257334876,49.9127838620258
4.94285714285714,50.1175871455723,49.9142489677892
4.94857142857143,50.1190520738876,49.915717514564
4.95428571428572,50.1205205090914,49.9171894450271
4.96,50.1219924417482,49.9186646882029
4.96571428571429,50.1234678623158,49.920143156361
4.97142857142857,50.1249467611294,49.9216247413006
4.97714285714286,50.1264291283825,49.923109309928
4.98285714285714,50.1279149541047,49.9245966990231
4.98857142857143,50.1294042281346,49.92608670909
4.99428571428571,50.1308969400884,49.9275790971961
5,50.1323930793215,49.9290735687182
5.00571428571429,50.1338926348834,49.9305697679504
5.01142857142857,50.135395595464,49.9320672675859
5.01714285714286,50.136901949329,49.9335655571771
5.02285714285714,50.1384116842427,49.9350640308077
5.02857142857143,50.1399247873757,49.9365619743966
5.03428571428571,50.1414412451943,49.9380585532932
5.04,50.1429610433276,49.9395528011292
5.04571428571429,50.1444841664065,49.9410436112436
5.05142857142857,50.1460105978714,49.9425297323849
5.05714285714286,50.1475403197382,49.9440097707488
5.06285714285714,50.1490733123154,49.9454822006695
5.06857142857143,50.1506095538607,49.9469453863133
5.07428571428571,50.1521490201624,49.9483976164085
5.08,50.1536916840291,49.949837153234
5.08571428571429,50.1552375146647,49.9512622957054
5.09142857142857,50.1567864769001,49.9526714544597
5.09714285714286,50.158338530248,49.9540632345413
5.10285714285714,50.1598936277337,49.955436519019
5.10857142857143,50.1614517144442,49.9567905451667
5.11428571428571,50.1630127257224,49.9581249642921
5.12,50.1645765849094,49.9594398773222
5.12571428571429,50.1661432005104,49.960735840898
5.13142857142857,50.1677124626233,49.9620138425825
5.13714285714286,50.1692842384189,49.9632752480322
5.14285714285714,50.170858366395,49.9645217266495
5.14857142857143,50.1724346490441,49.9657551645175
5.15428571428571,50.1740128434557,49.9669775739481
5.16,50.17559264923,49.9681910078818
5.16571428571429,50.1771736928839,49.9693974852015
5.17142857142857,50.1787555076902,49.9705989304405
5.17714285714286,50.180337507598,49.9717971289888
5.18285714285714,50.1819189535618,49.9729936970991
5.18857142857143,50.1834989103189,49.9741900648846
5.19428571428571,50.1850761915848,49.9753874700067
5.2,50.1866492921577,49.9765869596973
5.20571428571429,50.1882163074218,49.9777893989647
5.21142857142857,50.1897748459768,49.9789954831438
5.21714285714286,50.1913219531509,49.9802057532753
5.22285714285714,50.1928540885057,49.9814206130961
5.22857142857143,50.1943672499145,49.9826403466747
5.23428571428571,50.1958574238229,49.9838651359361
5.24,50.1973216682058,49.9850950775035
5.24571428571429,50.1987602436339,49.9863301984364
5.25142857142857,50.2001800678264,49.9875704705801
5.25714285714286,50.2015988654983,49.9888158233586
5.26285714285714,50.2030472676458,49.990066154937
5.26857142857143,50.204564016653,49.9913213417596
5.27428571428571,50.2061818204989,49.9925812465295
5.28,50.2079108299508,49.9938457247361
5.28571428571429,50.2097333234013,49.9951146298686
5.29142857142857,50.2116141524435,49.9963878174642
5.29714285714286,50.2135166908628,49.9976651481472
5.30285714285714,50.2154127403267,49.99894648981
5.30857142857143,50.2172841019525,50.0002317190808
5.31428571428571,50.2191195665322,50.0015207222079
5.32,50.2209109664031,50.0028133954789
5.32571428571429,50.2226498623458,50.0041096452758
5.33142857142857,50.2243250721028,50.0054093878556
5.33714285714286,50.2259208226446,50.0067125489286
5.34285714285714,50.2274153966359,50.0080190630967
5.34857142857143,50.2287804672214,50.0093288732009
5.35428571428571,50.229981786684,50.0106419296173
5.36,50.2309824381359,50.0119581895336
5.36571428571429,50.2317501764169,50.0132776162295
5.37142857142857,50.2322697283428,50.0146001783778
5.37714285714286,50.2325582610902,50.0159258493798
5.38285714285714,50.2326775383578,50.0172546067433
5.38857142857143,50.232732788728,50.0185864315082
5.39428571428572,50.2328520318689,50.0199213077222
5.4,50.2331520552457,50.0212592219678
5.40571428571429,50.2337084306549,50.0226001629395
5.41142857142857,50.2345444497225,50.0239441210696
