"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []"
2,-28.1282884265776,-0.248848875686345
2.00571428571429,-28.3016877463498,-0.24885349190585
2.01142857142857,-28.5100342777184,-0.248836857236144
2.01714285714286,-28.75535857932,-0.248802128360508
2.02285714285714,-29.039951946391,-0.248753523181737
2.02857142857143,-29.3664516806524,-0.248696090010781
2.03428571428571,-29.7379528009348,-0.248635490299859
2.04,-30.1581553140247,-0.248577795625952
2.04571428571429,-30.6315607641256,-0.248529299525219
2.05142857142857,-31.1637392218277,-0.24849634467278
2.05714285714286,-31.7617002089977,-0.248485165795134
2.06285714285714,-32.4344221430998,-0.248501748593899
2.06857142857143,-33.1936323246335,-0.248551704849435
2.07428571428571,-34.054999049413,-0.248640163761893
2.08,-35.0400338166929,-0.24877167947565
2.08571428571429,-36.1792869072551,-0.248950154621535
2.09142857142857,-37.5180654310692,-0.249178779601098
2.09714285714286,-39.1275165627462,-0.249459987228921
2.10285714285714,-41.1284987745345,-0.249795422243958
2.10857142857143,-43.7511008673408,-0.250185925100435
2.11428571428571,-47.5190021942021,-0.25063152935366
2.12,-54.0363017558206,-0.251131471867584
2.12571428571429,-60.2488627815774,-0.251684214990182
2.13142857142857,-50.645952319387,-0.25228747977029
2.13714285714286,-45.7248982037723,-0.252938289226462
2.14285714285714,-42.593307841244,-0.253633020625488
2.14857142857143,-40.3157156588493,-0.25436746568535
2.15428571428571,-38.5379060465586,-0.255136897585586
2.16,-37.0896139977856,-0.255936143646975
2.16571428571429,-35.8762232431581,-0.256759662532171
2.17142857142857,-34.8398443089133,-0.25760162481947
2.17714285714286,-33.9425553434508,-0.258455995812685
2.18285714285714,-33.1582204689571,-0.259316619470894
2.18857142857143,-32.4681088805008,-0.260177302371925
2.19428571428571,-31.8583765136884,-0.261031896662439
2.2,-31.3185346180056,-0.261874380994414
2.20571428571429,-30.8404750078968,-0.262698938502185
2.21142857142857,-30.4178258853632,-0.263500030935227
2.21714285714286,-30.0455126423542,-0.264272468128697
2.22285714285714,-29.7194505768717,-0.265011472065612
2.22857142857143,-29.4363253112888,-0.265712734861133
2.23428571428571,-29.1934332433634,-0.266372470079206
2.24,-28.9885642008359,-0.266987456875389
2.24571428571429,-28.8199145180573,-0.267555076544802
2.25142857142857,-28.6860225804988,-0.268073341142104
2.25714285714286,-28.5857213729036,-0.26854091392892
2.26285714285714,-28.5181042316127,-0.268957121493866
2.26857142857143,-28.4825011481381,-0.269321957480268
2.27428571428571,-28.4784637890152,-0.269636077946449
2.28,-28.5057580075811,-0.269900788472484
2.28571428571429,-28.5643631075431,-0.27011802321517
2.29142857142857,-28.65447753356,-0.270290316199331
2.29714285714286,-28.7765310555695,-0.270420765217199
2.30285714285714,-28.9312039216027,-0.27051298878879
2.30857142857143,-29.1194539206693,-0.270571076713617
2.31428571428571,-29.3425528745133,-0.270599534817283
2.32,-29.6021348345615,-0.270603224564836
2.32571428571429,-29.9002593002227,-0.270587298275336
2.33142857142857,-30.2394942528195,-0.270557130727955
2.33714285714286,-30.6230259624651,-0.270518247998775
2.34285714285714,-31.0548057743914,-0.2704762544077
2.34857142857143,-31.5397490868768,-0.270436758486375
2.35428571428571,-32.0840096454086,-0.270405298899773
2.36,-32.6953651276157,-0.270387271264979
2.36571428571429,-33.3837714718944,-0.270387856810891
2.37142857142857,-34.1621804233511,-0.270411953810768
2.37714285714286,-35.0477806584604,-0.270464112696008
2.38285714285714,-36.0639438378032,-0.270548475723231
2.38857142857143,-37.2433845500673,-0.270668722018829
2.39428571428571,-38.6334702183133,-0.270828018764561
2.4,-40.3053345189522,-0.271028979215528
2.40571428571429,-42.3688331212449,-0.271273628158756
2.41142857142857,-44.9870177911527,-0.271563375326743
2.41714285714286,-48.2794424375768,-0.271898997177579
2.42285714285714,-51.1730392850898,-0.272280627342173
2.42857142857143,-49.9398009261607,-0.272707755921805
2.43428571428571,-46.5077115054503,-0.273179237696716
2.44,-43.5574859379919,-0.273693309180985
2.44571428571429,-41.2480892808885,-0.274247614332323
2.45142857142857,-39.4037923010875,-0.274839238599317
2.45714285714286,-37.8896179566576,-0.275464750865759
2.46285714285714,-36.6180391886327,-0.276120252733085
2.46857142857143,-35.5317404938093,-0.276801434470649
2.47428571428571,-34.5918485993092,-0.277503636860586
2.48,-33.7710323702263,-0.278221918071711
2.48571428571429,-33.0494510832813,-0.278951124616638
2.49142857142857,-32.4123015142343,-0.279685965379415
2.49714285714286,-31.8482797674212,-0.280421087649203
2.50285714285714,-31.3485838868134,-0.281151154058973
2.50857142857143,-30.9062473865238,-0.281870919308555
2.51428571428571,-30.5156820143475,-0.282575305548461
2.52,-30.1723568387074,-0.283259475314796
2.52571428571429,-29.8725686104103,-0.283918900937324
2.53142857142857,-29.6132747730852,-0.284549429390115
2.53714285714286,-29.3919704678388,-0.285147341618383
2.54285714285714,-29.2065971025217,-0.285709405454333
2.54857142857143,-29.0554740442656,-0.286232921327735
2.55428571428571,-28.937247613624,-0.286715760083134
2.56,-28.8508533224409,-0.287156392332544
2.56571428571429,-28.7954885164354,-0.287553908899142
2.57142857142857,-28.7705934511509,-0.287908032041505
2.57714285714286,-28.7758394706801,-0.288219117287761
2.58285714285714,-28.8111234552189,-0.288488145852084
2.58857142857143,-28.8765681141699,-0.288716707750192
2.59428571428571,-28.9725280704234,-0.288906975873811
2.6,-29.0996020464078,-0.289061671423866
2.60571428571429,-29.258651860951,-0.289184021236454
2.61142857142857,-29.450829420969,-0.289277707661834
2.61714285714286,-29.6776134994297,-0.289346811773102
2.62285714285714,-29.9408589101691,-0.2893957507855
2.62857142857143,-30.2428618398742,-0.289429210657737
2.63428571428571,-30.5864467637417,-0.289452074921754
2.64,-30.9750828541484,-0.289469350845357
2.64571428571429,-31.4130415905771,-0.28948609407232
2.65142857142857,-31.9056132507085,-0.289507332905838
2.65714285714286,-32.4594096243437,-0.289537993403522
2.66285714285714,-33.0827964283955,-0.289582826434458
2.66857142857143,-33.7865268303276,-0.289646337812948
2.67428571428571,-34.5846978320104,-0.289732722568326
2.68,-35.496246368805,-0.289845804338314
2.68571428571429,-36.5473917099729,-0.289988980784584
2.69142857142857,-37.7758343517553,-0.290165175826458
2.69714285714286,-39.2384477939635,-0.290376799373245
2.70285714285714,-41.0265219936376,-0.290625715109626
2.70857142857143,-43.2990255343838,-0.290913216755059
2.71428571428571,-46.3629386616245,-0.291240013078646
2.72,-50.851196819183,-0.291606221808977
2.72571428571429,-56.3713908100794,-0.292011372436139
2.73142857142857,-52.6724531885704,-0.292454417763044
2.73714285714286,-47.5889665767305,-0.292933753928155
2.74285714285714,-44.1870755629749,-0.293447248493603
2.74857142857143,-41.727703846291,-0.293992276073825
2.75428571428571,-39.8262525611011,-0.294565760872148
2.76,-38.2900605065506,-0.295164225397532
2.76571428571429,-37.0117644154278,-0.295783844552447
2.77142857142857,-35.925997773096,-0.296420504216284
2.77714285714286,-34.9901853117042,-0.297069863397901
2.78285714285714,-34.1751194819537,-0.297727418995299
2.78857142857143,-33.4599311962674,-0.298388572180933
2.79428571428571,-32.8292174196432,-0.299048695427012
2.8,-32.2713078028549,-0.299703199195692
2.80571428571429,-31.7771703000489,-0.300347597343727
2.81142857142857,-31.339693759377,-0.300977570329101
2.81714285714286,-30.953202574727,-0.301589025356867
2.82285714285714,-30.613119489921,-0.302178152661928
2.82857142857143,-30.3157260250729,-0.302741477196522
2.83428571428571,-30.0579890494943,-0.303275905068038
2.84,-29.837433314527,-0.303778764157508
2.84571428571429,-29.6520466714512,-0.304247838438872
2.85142857142857,-29.5002090588463,-0.304681395612873
2.85714285714286,-29.3806391696812,-0.305078207765782
2.86285714285714,-29.2923545895546,-0.30543756486062
2.86857142857143,-29.2346424843227,-0.30575928096625
2.87428571428571,-29.2070388228915,-0.306043693226364
2.88,-29.2093147854208,-0.306291653664928
2.88571428571429,-29.2414695182793,-0.306504514015962
2.89142857142857,-29.303728817098,-0.306684103853363
2.89714285714286,-29.396549695073,-0.306832702378787
2.90285714285714,-29.5206311649515,-0.306953004303022
2.90857142857143,-29.6769319688437,-0.307048080326992
2.91428571428571,-29.8666964747538,-0.307121332792546
2.92,-30.0914905804805,-0.30717644712961
2.92571428571429,-30.3532503066418,-0.30721733977468
2.93142857142857,-30.6543469451493,-0.307248103275811
2.93714285714286,-30.9976743525866,-0.307272949330109
2.94285714285714,-31.3867665567536,-0.307296150521985
2.94857142857143,-31.8259578108326,-0.307321981542845
2.95428571428571,-32.3206035032907,-0.307354660675852
2.96,-32.8773905597947,-0.307398292322898
2.96571428571429,-33.5047832181056,-0.30745681133451
2.97142857142857,-34.2136802600377,-0.307533929877691
2.97714285714286,-35.018415060002,-0.307633087541721
2.98285714285714,-35.9383363206776,-0.307757405337943
2.98857142857143,-37.0004256238827,-0.307909644197306
2.99428571428571,-38.2438899694301,-0.308092168509098
3,-39.7288366743904,-0.308306915176977
3.00571428571429,-41.5543392676689,-0.30855536859471
3.01142857142857,-43.9015362474047,-0.308838541864819
3.01714285714286,-47.1598593128506,-0.309156964499597
3.02285714285714,-52.4566626494537,-0.309510676757307
3.02857142857143,-67.2483081830599,-0.309899230676633
3.03428571428571,-55.5982353223086,-0.310321697782799
3.04,-48.7751406769773,-0.310776683348247
3.04571428571429,-45.0226061257253,-0.311262347002462
3.05142857142857,-42.4406713987242,-0.311776429399347
3.05714285714286,-40.484010285057,-0.312316284568397
3.06285714285714,-38.9193483758222,-0.312878917498869
3.06857142857143,-37.6251955356523,-0.313461026434765
3.07428571428571,-36.5301909970147,-0.314059049294323
3.08,-35.5888458240707,-0.314669213571582
3.08571428571429,-34.7703902036713,-0.315287589029655
3.09142857142857,-34.0530543078401,-0.315910142457491
