"Freq [GHz]","re(S(1,1)) []","re(S(2,1)) []","re(S(1,2)) []","re(S(2,2)) []"
4.04571428571429,0.323205814878672,0.354661983090977,0.354661983090977,0.319687831093701
4.05142857142857,0.322983045680022,0.354124923675051,0.354124923675051,0.319374458244056
4.05714285714286,0.322821283208519,0.353607604376717,0.353607604376718,0.319131034348615
4.06285714285714,0.32272026794801,0.353111283858455,0.353111283858456,0.318957576112306
4.06857142857143,0.322679454232523,0.352637083334456,0.352637083334455,0.318853794844187
4.07428571428571,0.32269802078698,0.352185990307589,0.352185990307589,0.318819106233819
4.08,0.322774881964285,0.351758862520203,0.351758862520203,0.318852640870987
4.08571428571429,0.322908699602232,0.351356432069837,0.351356432069836,0.318953255433672
4.09142857142857,0.323097895425112,0.350979309643932,0.350979309643932,0.319119544471029
4.09714285714286,0.323340663918028,0.350627988831753,0.350627988831751,0.319349852710667
4.10285714285714,0.323634985603742,0.350302850474907,0.350302850474907,0.319642287821801
4.10857142857143,0.323978640655076,0.350004167021972,0.350004167021972,0.319994733568517
4.11428571428571,0.324369222778689,0.349732106856552,0.349732106856551,0.320404863290318
4.12,0.324804153308724,0.349486738571712,0.349486738571709,0.320870153649789
4.12571428571429,0.325280695452312,0.349268035167983,0.34926803516798,0.32138789859046
4.13142857142857,0.3257959686317,0.349075878155407,0.349075878155406,0.321955223450426
4.13714285714286,0.326346962870663,0.348910061543987,0.348910061543985,0.322569099180774
4.14285714285714,0.32693055317646,0.348770295710415,0.348770295710413,0.323226356620323
4.14857142857143,0.327543513870939,0.348656211132079,0.348656211132077,0.323923700781292
4.15428571428571,0.328182532827881,0.348567361982855,0.348567361982854,0.324657725103356
4.16,0.328844225576213,0.348503229587843,0.348503229587843,0.325424925636179
4.16571428571429,0.329525149231998,0.348463225737415,0.348463225737412,0.326221715113314
4.17142857142857,0.330221816224487,0.348446695863299,0.348446695863298,0.327044436883116
4.17714285714286,0.330930707784467,0.34845292208199,0.34845292208199,0.327889378664626
4.18285714285714,0.331648287165911,0.348481126113088,0.348481126113085,0.328752786099155
4.18857142857143,0.332371012574412,0.348530472082205,0.348530472082203,0.329630876070684
4.19428571428571,0.333095349778285,0.348600069219842,0.34860006921984,0.330519849770416
4.2,0.333817784381294,0.348688974469696,0.348688974469695,0.331415905483502
4.20571428571429,0.334534833737433,0.348796195020719,0.348796195020716,0.332315251077644
4.21142857142857,0.335243058491473,0.348920690779315,0.348920690779314,0.333214116176188
4.21714285714286,0.335939073730664,0.349061376798492,0.349061376798492,0.334108763999619
4.22285714285714,0.336619559735307,0.349217125682165,0.349217125682164,0.334995502862121
4.22857142857143,0.33728127231801,0.349386769983161,0.34938676998316,0.335870697311243
4.23428571428571,0.337921052743451,0.349569104614283,0.349569104614282,0.33673077890091
4.24,0.338535837222319,0.349762889291773,0.349762889291774,0.337572256589455
4.24571428571429,0.339122665974718,0.349966851030827,0.349966851030825,0.33839172675625
4.25142857142857,0.339678691860175,0.350179686712482,0.35017968671248,0.339185882831777
4.25714285714286,0.340201188572656,0.350400065740926,0.350400065740925,0.339951524537398
4.26285714285714,0.340687558400309,0.35062663280949,0.35062663280949,0.340685566732215
4.26857142857143,0.341135339550993,0.350858010792915,0.350858010792915,0.341385047865464
4.27428571428571,0.341542213045024,0.351092803782099,0.351092803782097,0.342047138033756
4.28,0.34190600917804,0.351329600276389,0.35132960027639,0.342669146642922
4.28571428571429,0.342224713556681,0.351566976546513,0.351566976546515,0.343248529674621
4.29142857142857,0.342496472710423,0.351803500179636,0.351803500179637,0.343782896558311
4.29714285714286,0.342719599282712,0.352037733815544,0.352037733815546,0.344270016648793
4.30285714285714,0.342892576804552,0.352268239080648,0.352268239080648,0.344707825309165
4.30857142857143,0.343014064052636,0.352493580723606,0.352493580723608,0.345094429598839
4.31428571428571,0.3430828989942,0.352712330953621,0.352712330953624,0.345428113564952
4.32,0.343098102318772,0.352923073978887,0.352923073978891,0.345707343134756
4.32571428571429,0.343058880556554,0.353124410739526,0.353124410739528,0.345930770605032
4.33142857142857,0.342964628781165,0.353314963825518,0.353314963825519,0.346097238723139
4.33714285714286,0.342814932893038,0.35349338256645,0.353493382566454,0.346205784352514
4.34285714285714,0.342609571477687,0.353658348275876,0.353658348275877,0.346255641713502
4.34857142857143,0.342348517231303,0.353808579629145,0.353808579629146,0.346246245188261
4.35428571428571,0.342031937943862,0.353942838149669,0.353942838149672,0.346177231676586
4.36,0.341660197027675,0.354059933774241,0.354059933774242,0.346048442486802
4.36571428571429,0.341233853577668,0.354158730464702,0.354158730464704,0.345859924744323
4.37142857142857,0.340753661946837,0.354238151828995,0.354238151828997,0.345611932297859
4.37714285714286,0.34022057081929,0.354297186711609,0.354297186711611,0.345304926101593
4.38285714285714,0.339635721760873,0.354334894709958,0.35433489470996,0.344939574049721
4.38857142857143,0.339000447226522,0.354350411570821,0.354350411570825,0.344516750238621
4.39428571428572,0.338316268002016,0.354342954418383,0.354342954418388,0.344037533630594
4.4,0.337584890057595,0.354311826763857,0.354311826763859,0.343503206092505
4.40571428571429,0.336808200790582,0.354256423245611,0.354256423245615,0.342915249782957
4.41142857142857,0.335988264634831,0.354176234048211,0.354176234048212,0.342275343861687
4.41714285714286,0.335127318015773,0.354070848949072,0.354070848949073,0.341585360496419
4.42285714285714,0.33422776363183,0.353939960942545,0.353939960942547,0.340847360143943
4.42857142857143,0.33329216404548,0.353783369393243,0.353783369393245,0.340063586085184
4.43428571428572,0.332323234570348,0.353600982672878,0.353600982672879,0.339236458197084
4.44,0.33132383544493,0.353392820238612,0.353392820238614,0.338368565948296
4.44571428571429,0.330296963288186,0.353159014115186,0.353159014115188,0.337462660610707
4.45142857142857,0.329245741837468,0.352899809747988,0.352899809747989,0.33652164668417
4.45714285714286,0.328173411975577,0.352615566200261,0.352615566200263,0.335548572538196
4.46285714285714,0.327083321060283,0.352306755673884,0.352306755673885,0.334546620281093
4.46857142857143,0.325978911576169,0.351973962339863,0.351973962339864,0.333519094874268
4.47428571428572,0.324863709136945,0.351617880472506,0.351617880472508,0.332469412517333
4.48,0.323741309873259,0.351239311888343,0.351239311888344,0.331401088337145
4.48571428571429,0.322615367248995,0.350839162698921,0.350839162698921,0.330317723422337
4.49142857142857,0.321489578356939,0.350418439394487,0.350418439394487,0.329222991252768
4.49714285714286,0.320367669751719,0.349978244282931,0.349978244282931,0.328120623580873
4.50285714285714,0.319253382885503,0.349519770316254,0.349519770316254,0.327014395829911
4.50857142857143,0.318150459218104,0.349044295343409,0.349044295343408,0.325908112080499
4.51428571428572,0.317062625079572,0.348553175835177,0.348553175835177,0.324805589723484
4.52,0.31599357636809,0.348047840132438,0.348047840132438,0.323710643862817
4.52571428571429,0.314946963170767,0.347529781274345,0.347529781274344,0.322627071556554
4.53142857142857,0.313926374397962,0.347000549467044,0.347000549467044,0.32155863598786
4.53714285714286,0.31293532252391,0.346461744256977,0.346461744256976,0.320509050660786
4.54285714285714,0.311977228528219,0.345915006475103,0.345915006475102,0.319481963716545
4.54857142857143,0.311055407132073,0.345362010019773,0.345362010019772,0.318480942466967
4.55428571428572,0.310173052422303,0.344804453546137,0.344804453546136,0.317509458240444
4.56,0.309333223954301,0.344244052129662,0.344244052129661,0.316570871634112
4.56571428571429,0.308538833420935,0.343682528969323,0.343682528969323,0.315668418262706
4.57142857142857,0.307792631971017,0.343121607193985,0.343121607193984,0.314805195090475
4.57714285714286,0.30709719825486,0.342563001831859,0.342563001831857,0.313984147427543
4.58285714285714,0.306454927268874,0.342008411999136,0.342008411999136,0.313208056666063
4.58857142857143,0.305868020064187,0.341459513359259,0.341459513359257,0.312479528824936
4.59428571428572,0.30533847437666,0.340917950898998,0.340917950898999,0.31180098396454
4.6,0.304868076228008,0.340385332062269,0.340385332062266,0.311174646525295
4.60571428571429,0.304458392539647,0.339863220276623,0.339863220276621,0.310602536635457
4.61142857142857,0.304110764791918,0.339353128901384,0.339353128901384,0.310086462425595
4.61714285714286,0.303826303753716,0.338856515620698,0.338856515620697,0.309628013378546
4.62285714285714,0.303605885298219,0.338374777298424,0.338374777298423,0.309228554735399
4.62857142857143,0.303450147312953,0.337909245306388,0.337909245306385,0.308889222969751
4.63428571428572,0.303359487703853,0.337461181331707,0.337461181331706,0.308610922334543
4.64,0.303334063485724,0.337031773663938,0.337031773663934,0.308394322478339
4.64571428571429,0.303373790944238,0.336622133957769,0.336622133957771,0.308239857120393
4.65142857142857,0.303478346847701,0.33623329446271,0.336233294462711,0.308147723767553
4.65714285714286,0.30364717068112,0.335866205707286,0.335866205707284,0.308117884449563
4.66285714285714,0.303879467869041,0.335521734621822,0.335521734621821,0.308150067444045
4.66857142857143,0.304174213949242,0.335200663080982,0.335200663080981,0.308243769957125
4.67428571428572,0.304530159654454,0.334903686844937,0.334903686844936,0.30839826172181
4.68,0.304945836856124,0.334631414875925,0.334631414875922,0.308612589471757
4.68571428571429,0.305419565320804,0.334384369005961,0.334384369005963,0.308885582245767
4.69142857142857,0.305949460227254,0.334162983930141,0.33416298393014,0.309215857475044
4.69714285714286,0.306533440390679,0.333967607499821,0.333967607499819,0.309601827803602
4.70285714285714,0.30716923713871,0.333798501289726,0.333798501289728,0.310041708590684
4.70857142857143,0.307854403783218,0.333655841413483,0.333655841413483,0.310533526042967
4.71428571428572,0.308586325631262,0.333539719562625,0.333539719562622,0.311075125923855
4.72,0.309362230478684,0.333450144245083,0.333450144245083,0.311664182786862
4.72571428571429,0.310179199530145,0.333387042200574,0.333387042200575,0.31229820968062
4.73142857142857,0.311034178689934,0.333350259971341,0.333350259971339,0.312974568273236
4.73714285714286,0.31192399016916,0.333339565608714,0.333339565608712,0.313690479344891
4.74285714285714,0.312845344355908,0.333354650497372,0.333354650497373,0.314443033598389
4.74857142857143,0.313794851896565,0.333395131281211,0.333395131281207,0.315229202738976
4.75428571428572,0.314769035938118,0.33346055187656,0.333460551876559,0.316045850776099
4.76,0.31576434448324,0.333550385560374,0.333550385560372,0.316889745501117
4.76571428571429,0.316777162811569,0.33366403712321,0.333664037123208,0.317757570097714
4.77142857142857,0.317803825923099,0.333800845078323,0.333800845078322,0.318645934842212
4.77714285714286,0.318840630961372,0.333960083920641,0.333960083920641,0.319551388854461
4.78285714285714,0.319883849576595,0.334140966430714,0.334140966430713,0.320470431860711
4.78857142857143,0.320929740191063,0.334342646020866,0.33434264602086,0.321399525932721
4.79428571428572,0.32197456013133,0.334564219122245,0.334564219122247,0.322335107169066
4.8,0.323014577594015,0.334804727613141,0.334804727613141,0.323273597286841
4.80571428571429,0.324046083414585,0.335063161290289,0.335063161290288,0.324211415093759
4.81142857142857,0.325065402610134,0.335338460386281,0.335338460386278,0.325144987813028
4.81714285714286,0.32606890567005,0.335629518137253,0.335629518137251,0.326070762234917
4.82285714285714,0.327053019570253,0.335935183406304,0.335935183406303,0.32698521567151
4.82857142857143,0.328014238488675,0.336254263368439,0.336254263368439,0.327884866692211
4.83428571428572,0.328949134202185,0.33658552626415,0.336585526264151,0.328766285620058
4.84,0.32985436614659,0.336927704228867,0.336927704228867,0.329626104770439
4.84571428571429,0.330726691123393,0.337279496205755,0.337279496205755,0.330461028415078
4.85142857142857,0.331562972638825,0.337639570949858,0.337639570949858,0.331267842456253
4.85714285714286,0.332360189862316,0.338006570131282,0.338006570131283,0.332043423797239
4.86285714285714,0.333115446192597,0.338379111544757,0.338379111544758,0.33278474939642
4.86857142857143,0.3338259774219,0.338755792432756,0.338755792432755,0.333488904993477
4.87428571428572,0.334489159488922,0.339135192928456,0.339135192928456,0.33415309349745
4.88,0.335102515813047,0.339515879624055,0.339515879624054,0.334774643026883
4.88571428571429,0.33566372420267,0.339896409268728,0.339896409268728,0.335351014593257
4.89142857142857,0.336170623331737,0.340275332599537,0.340275332599538,0.33587980941929
4.89714285714286,0.336621218778433,0.340651198306679,0.340651198306679,0.336358775884132
4.90285714285714,0.337013688621043,0.341022557133129,0.341022557133128,0.336785816087568
4.90857142857143,0.337346388585634,0.341387966106615,0.341387966106616,0.337158992025288
4.91428571428572,0.337617856740463,0.341745992899921,0.341745992899921,0.337476531367352
4.92,0.337826817731799,0.342095220313223,0.342095220313222,0.337736832831287
4.92571428571429,0.337972186555363,0.34243425086975,0.342434250869751,0.33793847114094
4.93142857142857,0.338053071857371,0.342761711513688,0.342761711513688,0.338080201561483
4.93714285714286,0.338068778758128,0.343076258396484,0.343076258396484,0.33816096400031
4.94285714285714,0.338018811190886,0.343376581735181,0.343376581735181,0.338179886662308
4.94857142857143,0.337902873747349,0.343661410723661,0.343661410723661,0.338136289247495
4.95428571428572,0.337720873020627,0.343929518474881,0.343929518474881,0.338029685677474
4.96,0.337472918435562,0.344179726969893,0.344179726969893,0.337859786336662
4.96571428571429,0.337159322555232,0.344410911986388,0.344410911986387,0.337626499812569
4.97142857142857,0.336780600851934,0.344622007977592,0.344622007977592,0.337329934119063
4.97714285714286,0.336337470929938,0.344812012869903,0.344812012869902,0.336970397385466
4.98285714285714,0.335830851186942,0.344979992745617,0.344979992745618,0.336548397993476
4.98857142857143,0.335261858900927,0.345125086375777,0.345125086375777,0.336064644143779
4.99428571428571,0.334631807728611,0.345246509566467,0.345246509566467,0.335520042833909
5,0.333942204602404,0.345343559281258,0.345343559281257,0.334915698228825
5.00571428571429,0.333194746012904,0.34541561750187,0.345415617501869,0.334252909406568
5.01142857142857,0.332391313665344,0.345462154789294,0.345462154789293,0.333533167461839
5.01714285714286,0.331533969499186,0.345482733507843,0.345482733507842,0.332758151951938
5.02285714285714,0.3306249500626,0.345477010676038,0.345477010676038,0.331929726671187
5.02857142857143,0.329666660235144,0.345444740409498,0.345444740409498,0.331049934742228
5.03428571428571,0.32866166629519,0.345385775923368,0.345385775923367,0.330120993015509
5.04,0.327612688331633,0.345300071064431,0.34530007106443,0.329145285771342
5.04571428571429,0.326522592003362,0.345187681346456,0.345187681346455,0.328125357723001
5.05142857142857,0.325394379653804,0.345048764465857,0.345048764465856,0.327063906323239
5.05714285714286,0.324231180792559,0.344883580279199,0.344883580279199,0.325963773381707
5.06285714285714,0.323036241961209,0.344692490228651,0.34469249022865,0.324827936005479
5.06857142857143,0.321812916005311,0.344475956206479,0.344475956206478,0.323659496880456
5.07428571428571,0.320564650780084,0.344234538855019,0.344234538855018,0.322461673917222
5.08,0.319294977323064,0.343968895304091,0.34396889530409,0.321237789290485
5.08571428571429,0.318007497532236,0.343679776353293,0.343679776353292,0.319991257907367
5.09142857142857,0.31670587139423,0.343368023112624,0.343368023112623,0.318725575345787
5.09714285714286,0.315393803812045,0.343034563119971,0.34303456311997,0.317444305309629
5.10285714285714,0.314075031087366,0.342680405959905,0.342680405959904,0.316151066653502
5.10857142857143,0.312753307117135,0.342306638413047,0.342306638413045,0.314849520034546
5.11428571428571,0.31143238936848,0.341914419170366,0.341914419170364,0.313543354254222
5.12,0.310116024699778,0.341504973150883,0.341504973150882,0.312236272356731
5.12571428571429,0.308807935098848,0.341079585465378,0.341079585465377,0.310931977554882
5.13142857142857,0.307511803411541,0.340639595071874,0.340639595071872,0.30963415905702
5.13714285714286,0.306231259135373,0.340186388171316,0.340186388171315,0.308346477870902
5.14285714285714,0.304969864353306,0.339721391393861,0.33972139139386,0.307072552661907
5.14857142857143,0.303731099881942,0.339246064827485,0.339246064827484,0.305815945743644
5.15428571428571,0.30251835170626,0.338761894940844,0.338761894940843,0.304580149278244
5.16,0.301334897768731,0.338270387452214,0.338270387452213,0.303368571762994
5.16571428571429,0.30018389517454,0.33777306019478,0.337773060194779,0.302184524876848
5.17142857142857,0.299068367864113,0.337271436026272,0.337271436026269,0.301031210757268
5.17714285714286,0.297991194788972,0.336767035827511,0.336767035827509,0.299911709772741
5.18285714285714,0.296955098601207,0.336261371628775,0.336261371628774,0.298828968849378
5.18857142857143,0.295962634824546,0.335755939895123,0.335755939895121,0.297785790400472
5.19428571428571,0.29501618139917,0.335252214989494,0.335252214989493,0.296784821893732
5.2,0.294117928346949,0.334751642811008,0.334751642811006,0.295828546067962
5.20571428571429,0.29326986701004,0.334255634568589,0.334255634568587,0.294919271771505
5.21142857142857,0.292473777666656,0.333765560574157,0.333765560574156,0.294059125317964
5.21714285714286,0.291731212775496,0.333282743777562,0.333282743777561,0.293250042093545
5.22285714285714,0.291043468971969,0.332808452381967,0.332808452381965,0.292493757777696
5.22857142857143,0.290411528454726,0.332343889899128,0.332343889899126,0.291791797613056
5.23428571428571,0.289835905662494,0.33189017836085,0.331890178360849,0.291145459803653
5.24,0.289316132607783,0.331448324566494,0.331448324566493,0.290555785207361
5.24571428571429,0.288848339558496,0.331019202423883,0.331019202423882,0.290023568946213
5.25142857142857,0.288413155819091,0.330607489215106,0.330607489215105,0.289553849720643
