"Freq [GHz]","im(Zo(1)) []"
2.94285714285714,0.00216861100521571
2.94857142857143,0.00218366440844784
2.95428571428571,0.00219865655886361
2.96,0.00221358770580639
2.96571428571429,0.00222845809746394
2.97142857142857,0.00224326798088058
2.97714285714286,0.00225801760196915
2.98285714285714,0.00227270720552259
2.98857142857143,0.00228733703522572
2.99428571428571,0.00230190733366652
3,0.00231641834234765
3.00571428571429,0.00233087030169739
3.01142857142857,0.00234526345108078
3.01714285714286,0.00235959802881057
3.02285714285714,0.00237387427215774
3.02857142857143,0.0023880924173624
3.03428571428571,0.00240225269964397
3.04,0.00241635535321175
3.04571428571429,0.00243040061127495
3.05142857142857,0.00244438870605284
3.05714285714286,0.00245831986878475
3.06285714285714,0.00247219432973974
3.06857142857143,0.00248601231822644
3.07428571428571,0.00249977406260247
