"lumpcapacitance [pF]","lumpinductance [nH]","Freq [GHz]","ang_deg(S(1,1)) [deg]"
0,0,3.62285714285714,-0.940148697296895
0,0,3.62857142857143,-4.24468035028689
0,0,3.63428571428571,-7.54920699897605
0,0,3.64,-10.8541430729781
0,0,3.64571428571429,-14.1599012516555
0,0,3.65142857142857,-17.4668913666414
0,0,3.65714285714286,-20.7755193129315
0,0,3.66285714285714,-24.0861859685478
0,0,3.66857142857143,-27.3992861230278
0,0,3.67428571428571,-30.7152074147282
0,0,3.68,-34.0343292773861
0,0,3.68571428571429,-37.3570218961442
0,0,3.69142857142857,-40.6836451736903
0,0,3.69714285714286,-44.0145477071369
0,0,3.70285714285714,-47.3500657764209
0,0,3.70857142857143,-50.6905223454219
0,0,3.71428571428571,-54.0362260768609
0,0,3.72,-57.3874703626309
0,0,3.72571428571429,-60.7445323710756
0,0,3.73142857142857,-64.1076721132819
0,0,3.73714285714286,-67.4771315304919
0,0,3.74285714285714,-70.8531336049575
0,0,3.74857142857143,-74.2358814970272
0,0,3.75428571428571,-77.6255577111072
0,0,3.76,-81.0223232937611
0,0,3.76571428571429,-84.4263170670084
0,0,3.77142857142857,-87.8376549004097
0,0,3.77714285714286,-91.2564290254644
0,0,3.78285714285714,-94.6827073959719
0,0,3.78857142857143,-98.1165330983293
0,0,3.79428571428571,-101.55792381544
0,0,3.8,-105.006871348337
0,0,3.80571428571429,-108.4633411992
0,0,3.81142857142857,-111.927272219745
0,0,3.81714285714286,-115.398576328623
0,0,3.82285714285714,-118.877138301298
0,0,3.82857142857143,-122.362815635904
0,0,3.83428571428571,-125.855438497921
0,0,3.84,-129.354809746629
0,0,3.84571428571429,-132.860705045481
0,0,3.85142857142857,-136.372873058499
0,0,3.85714285714286,-139.89103573407
0,0,3.86285714285714,-143.414888677029
0,0,3.86857142857143,-146.94410160951
0,0,3.87428571428571,-150.478318920169
0,0,3.88,-154.017160301064
0,0,3.88571428571429,-157.560221470483
0,0,3.89142857142857,-161.107074979654
0,0,3.89714285714286,-164.657271100366
0,0,3.90285714285714,-168.210338789891
0,0,3.90857142857143,-171.765786729094
0,0,3.91428571428571,-175.323104428666
0,0,3.92,-178.881763398181
0,0,3.92571428571429,177.558781628258
0,0,3.93142857142857,173.999091416225
0,0,3.93714285714286,170.439740912066
0,0,3.94285714285714,166.881317888339
0,0,3.94857142857143,163.324421561116
0,0,3.95428571428571,159.769661187186
0,0,3.96,156.217654648942
0,0,3.96571428571429,152.66902703511
0,0,3.97142857142857,149.12440922506
0,0,3.97714285714286,145.584436484447
0,0,3.98285714285714,142.04974707967
0,0,3.98857142857143,138.520980918009
0,0,3.99428571428571,134.998778220236
0,0,4,131.483778231525
0,0,4.00571428571429,127.966813322758
0,0,4.01142857142857,124.453041935978
0,0,4.01714285714286,120.943114859173
0,0,4.02285714285714,117.437625576173
0,0,4.02857142857143,113.93711003283
0,0,4.03428571428571,110.442046753071
0,0,4.04,106.952857282788
0,0,4.04571428571429,103.469906937732
0,0,4.05142857142857,99.9935058295514
0,0,4.05714285714286,96.523910143252
0,0,4.06285714285714,93.0613236387626
0,0,4.06857142857143,89.605899348947
0,0,4.07428571428571,86.1577414470686
0,0,4.08,82.71690725698
0,0,4.08571428571429,79.2834093807047
0,0,4.09142857142857,75.8572179189798
0,0,4.09714285714286,72.4382627619945
0,0,4.10285714285714,69.0264359291816
0,0,4.10857142857143,65.6215939384378
0,0,4.11428571428571,62.2235601872589
0,0,4.12,58.8321273297332
0,0,4.12571428571429,55.4470596355166
0,0,4.13142857142857,52.0680953183568
0,0,4.13714285714286,48.6949488236543
0,0,4.14285714285714,45.3273130661875
0,0,4.14857142857143,41.9648616104768
0,0,4.15428571428571,38.607250788007
0,0,4.16,35.2541217465094
0,0,4.16571428571429,31.9051024280681
0,0,4.17142857142857,28.5598094735887
0,0,4.17714285714286,25.2178500523309
0,0,4.18285714285714,21.8788236160853
0,0,4.18857142857143,18.5423235780965
0,0,4.19428571428571,15.2079389178145
0,0,4.2,11.8752557127176
0,0,4.20571428571429,8.54385859926323
0,0,4.21142857142857,5.21333216506462
0,0,4.21714285714286,1.88326227483482
0,0,4.22285714285714,-1.44676266711467
0,0,4.22857142857143,-4.77715051515024
0,0,4.23428571428571,-8.1083042382649
0,0,4.24,-11.4406208309816
0,0,4.24571428571429,-14.7744902761308
0,0,4.25142857142857,-18.1102945568446
0,0,4.25714285714286,-21.4484067150211
0,0,4.26285714285714,-24.7891899536547
0,0,4.26857142857143,-28.1329967808184
0,0,4.27428571428571,-31.4801681929542
0,0,4.28,-34.8310328957382
0,0,4.28571428571429,-38.1859065606238
0,0,4.29142857142857,-41.5450911158052
0,0,4.29714285714286,-44.908874070341
0,0,4.30285714285714,-48.2775278705118
0,0,4.30857142857143,-51.6513092879153
0,0,4.31428571428571,-55.0304588387997
0,0,4.32,-58.4152002347488
0,0,4.32571428571429,-61.8057398647539
0,0,4.33142857142857,-65.2022663093017
0,0,4.33714285714286,-68.604949887148
0,0,4.34285714285714,-72.0139422357121
0,0,4.34857142857143,-75.4293759264339
0,0,4.35428571428571,-78.8513641163491
0,0,4.36,-82.2800002376725
0,0,4.36571428571429,-85.7153577269943
0,0,4.37142857142857,-89.1574897961619
0,0,4.37714285714286,-92.6064292468212
0,0,4.38285714285714,-96.0621883306905
0,0,4.38857142857143,-99.5247586578843
0,0,4.39428571428572,-102.994111155305
0,0,4.4,-106.470196077432
0,0,4.40571428571429,-109.952943071568
0,0,4.41142857142857,-113.442261299522
0,0,4.41714285714286,-116.938039617762
0,0,4.42285714285714,-120.440146817612
0,0,4.42857142857143,-123.948431927194
0,0,4.43428571428572,-127.462724576225
